"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Mitchell, Jake","500","147088446","500 FR SCY","17","4:15.03","4:15.03","2022 Summer Nationals (LCM)","2019 Winter Junior Nats - East","12/12/2019","Carmel Swim Club","IN","","976","4","Yes"
"2","Frandson, Trent","500","147088781","500 FR SCY","17","4:20.40","4:20.40","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Central Iowa Aquatics","IA","","920","4","Yes"
"3","Affeld, Jonny","500","147088573","500 FR SCY","17","4:21.04","4:21.04","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Alto Swim Club","PC","","914","4","Yes"
"4","Hobson, Luke","500","147088856","500 FR SCY","16","4:21.05","4:21.05","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Lakeridge Swim Team","PC","","938","4","Yes"
"5","Fenlon, Matt","500","150579870","500 FR SCY","17","4:21.41","4:21.41","2021 Winter US Open (LCM)","2020 American Short Course","3/5/2020","Badger Swim Club,Inc.","MR","","910","4","Yes"
"6","Plattel, Lleyton","500","147408392","500 FR SCY","17","4:21.58","4:21.58","2021 Winter US Open (LCM)","2019 CA CA-NV Dec Speedo Sectionals","12/14/2019","Pleasanton Seahawks","PC","Yes","908","4","Yes"
"7","Tannenberger, Matthew","500","149468021","500 FR SCY","17","4:21.64","4:21.64","2021 Winter US Open (LCM)","2020 ST OB UIL 6A State Meet","2/14/2020","Swim Streamline at Northampton","GU","","908","4","Yes"
"8","Kopp, Tyler","500","150547851","500 FR SCY","17","4:21.83","4:21.83","2021 Winter US Open (LCM)","2020 GU AGS Speedo Sectionals ","2/28/2020","Katy Aquatic Team For Youth","GU","","906","4","Yes"
"8","Oliver, Sam","500","147088450","500 FR SCY","17","4:21.83","4:21.83","2021 Winter US Open (LCM)","2019 Winter Junior Nats - East","12/12/2019","Snow Swimming","PV","","906","4","Yes"
"10","Fallon, Matt","500","147081495","500 FR SCY","17","4:21.89","4:21.89","2021 Winter US Open (LCM)","2019 Winter Junior Nats - East","12/12/2019","Somerset Valley YMCA","NJ","","905","4","Yes"
"11","Bonson, Michael","500","147088623","500 FR SCY","17","4:22.03","4:22.03","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Hurricane Swim Club","LA","","904","4","Yes"
"12","Borges, Nathan","500","147081387","500 FR SCY","17","4:22.27","4:22.27","2021 Winter US Open (LCM)","2019 Winter Junior Nats - East","12/12/2019","Somerset Valley YMCA","NJ","","901","4","Yes"
"13","Jett, Gabriel","500","150547614","500 FR SCY","17","4:22.53","4:22.53","2021 Winter US Open (LCM)","2020 GU AGS Speedo Sectionals ","2/28/2020","Clovis Swim Club","CC","","898","4","Yes"
"14","Custer, Liam","500","150861289","500 FR SCY","16","4:22.59","4:22.59","2021 Winter US Open (LCM)","2020 FL SYS Summer Social Distance","7/25/2020","Sarasota Sharks","FL","","923","4","Yes"
"15","Matheson, Daniel","500","147088981","500 FR SCY","17","4:23.16","4:23.16","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Scottsdale Aquatic Club","AZ","","892","4","Yes"
"16","Chung, Matthew","500","147088677","500 FR SCY","16","4:23.30","4:23.30","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Santa Clara Swim Club","PC","","915","4","Yes"
"17","Norris, Lance","500","150882327","500 FR SCY","17","4:23.80","4:23.80","2021 Winter US Open (LCM)","2020 NC TAC TITANS Invitationa","8/7/2020","TAC Titans","NC","","886","4","Yes"
"18","Dickey, Trey","500","149467604","500 FR SCY","17","4:23.93","4:23.93","2021 Winter US Open (LCM)","2020 ST OB UIL 6A State Meet","2/14/2020","City of Richardson Swim Team","NT","","884","4","Yes"
"19","Plage, James","500","150789383","500 FR SCY","17","4:23.97","4:23.97","2021 Winter US Open (LCM)","2020 CT SOCO Age Group Invite","3/6/2020","Aquabears","CT","","884","4","Yes"
"20","Morrissey, Henry","500","149486342","500 FR SCY","16","4:24.12","4:24.12","2021 Winter US Open (LCM)","2020 MA OB Easterns","2/15/2020","Germantown Academy Aquatic  Club","MA","","907","4","Yes"
"20","Tsukikawa, Yugo","500","147081860","500 FR SCY","17","4:24.12","4:24.12","2021 Winter US Open (LCM)","2019 Winter Junior Nats - East","12/12/2019","Badger Swim Club,Inc.","MR","Yes","882","4","Yes"
"22","Nelson, Tanner","500","147089031","500 FR SCY","17","4:24.33","4:24.33","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Utah Valley Aquatics, Inc","UT","","880","4","Yes"
"23","Andrew, Everet","500","150194089","500 FR SCY","17","4:24.50","4:24.50","2021 Winter US Open (LCM)","2020 ILOB IHSA State Swimming","2/28/2020","NASA Wildcat Aquatics","IL","","878","4","Yes"
"24","Carlile, Jackson","500","147081415","500 FR SCY","16","4:24.59","4:24.59","2021 Winter US Open (LCM)","2019 Winter Junior Nats - East","12/12/2019","Fishers Area Swimming Tigers","IN","","902","4","Yes"
"25","Shoyat, Eli","500","146952117","500 FR SCY","16","4:24.60","4:24.60","2021 Winter US Open (LCM)","2019 IN NCSA Winter invite","12/7/2019","Northern KY Clippers Swimming","OH","","902","4","Yes"
"26","Romantic, Mason","500","150458644","500 FR SCY","17","4:24.73","4:24.73","2021 Winter US Open (LCM)","2020 Sectionals - Carlsbard","2/28/2020","Boulder City Henderson Swim Team","CA","","876","4","Yes"
"27","Narvid, Jake","500","150358100","500 FR SCY","17","4:24.92","4:24.92","2021 Winter US Open (LCM)","2019 AM 58th Annual Christmas Invite","12/13/2019","Greater Philadelphia Aquatic Club","MA","","874","4","Yes"
"28","Cotter, Michael","500","150848139","500 FR SCY","17","4:25.11","4:25.11","2021 Winter US Open (LCM)","2020 NC TAC TITANS Intrasquad ","7/17/2020","TAC Titans","NC","","872","4","Yes"
"29","Moffatt, Dylan","500","147089013","500 FR SCY","17","4:25.42","4:25.42","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Unattached","IA","","869","4","Yes"
"30","Williams, Jude","500","147089249","500 FR SCY","17","4:25.48","4:25.48","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Riverside Aquatics Association","CA","","869","4","Yes"
"31","Driscoll, Matthew","500","147088742","500 FR SCY","17","4:25.67","4:25.67","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","De Anza Cupertino Aquatics","PC","","867","4","Yes"
"32","McDonald, Jacob","500","147088439","500 FR SCY","17","4:25.68","4:25.68","2021 Winter US Open (LCM)","2019 Winter Junior Nats - East","12/12/2019","Mason Manta Rays","OH","","867","4","Yes"
"33","Clark, Charlie","500","147081433","500 FR SCY","17","4:25.75","4:25.75","2021 Winter US Open (LCM)","2019 Winter Junior Nats - East","12/12/2019","Vacationland Swim Club","LE","","866","4","Yes"
