="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="1","Lucas, Cooper",="500",="151930403",="500 FR SCY",="15",="4:23.84",="4:23.84",="2021 Winter US Open (LCM)",="2020 NT LAC ARENA Winter Champs",="12/12/2020",="Lakeside Aquatic Club",="NT",="",="949",="4",="Yes"
="2","McFadden, Henry",="500",="152004623",="500 FR SCY",="15",="4:25.10",="4:25.10",="2021 Winter US Open (LCM)",="2020 MA Winter 18 & Under Champs",="12/11/2020",="Jersey Wahoos",="MA",="",="936",="4",="Yes"
="3","Taylor, Andrew",="500",="151426983",="500 FR SCY",="15",="4:26.20",="4:26.20",="2021 Winter US Open (LCM)",="2020 FL FHSAA 3A Swim & Dive Championships",="11/6/2020",="Unattached",="FL",="",="925",="4",="Yes"
="4","Lancaster, Kayden",="500",="151736791",="500 FR SCY",="15",="4:28.26",="4:28.26",="2022 Summer Juniors (LCM)",="2020 IN SSC and Carmel 13 & o",="11/6/2020",="Carmel Swim Club",="IN",="",="904",="4",="Yes"
="5","Hendrick, Jack",="500",="154853067",="500 FR SCY",="15",="4:28.72",="4:28.72",="2021 Winter Juniors (SCY)",="2021 PC TERA SCY & LCM ""Tri"" Senior Meet",="5/21/2021",="Livermore Aqua Cowboys",="PC",="",="900",="4",="Yes"
="6","Dinunzio, Bobby",="500",="152081706",="500 FR SCY",="15",="4:29.10",="4:29.10",="2021 Winter Juniors (SCY)",="2020 VA NOVA Sr Holiday Champs",="12/19/2020",="Tide Swimming",="VA",="",="896",="4",="Yes"
="7","Ayers, Alex",="500",="153488358",="500 FR SCY",="15",="4:29.15",="4:29.15",="2021 Winter Juniors (SCY)",="2021 NC TAC ESSZ SC Sectional",="3/5/2021",="SwimMAC Carolina",="NC",="",="895",="4",="Yes"
="8","Stibrich, Luke",="500",="153549354",="500 FR SCY",="15",="4:29.35",="4:29.35",="2021 Winter Juniors (SCY)",="2021 GU UIL Region 6-6A Champs",="2/6/2021",="Unattached",="GU",="",="893",="4",="Yes"
="9","Knop, Amadeusz",="500",="151945226",="500 FR SCY",="15",="4:29.44",="4:29.44",="2021 Winter Juniors (SCY)",="2020 FL Virtual Champs Site 1",="12/12/2020",="Sarasota Sharks",="FL",="",="893",="4",="Yes"
="10","Weisel, Elliot",="500",="153791257",="500 FR SCY",="15",="4:30.07",="4:30.07",="2021 Winter Juniors (SCY)",="2021 FL Swimming Spring Sr Champs-North",="3/13/2021",="Rocoa Rockets",="FL",="",="886",="4",="Yes"
="11","Williamson, Maximus",="500",="153553220",="500 FR SCY",="14",="4:30.57",="4:30.57",="2021 Futures (LCM)",="2021 GU TWST Short Course TAGS",="3/6/2021",="North Texas Nadadores",="NT",="",="934",="4",="Yes"
="12","Wimberly, Jacob",="500",="151819420",="500 FR SCY",="15",="4:31.30",="4:31.30",="2021 Futures (LCM)",="2020 NC NCS Winter 18U Champs",="12/5/2020",="SwimMAC Carolina",="NC",="",="874",="4",="Yes"
="13","D'Ariano, Landon",="500",="154310492",="500 FR SCY",="15",="4:31.50",="4:31.50",="2021 Futures (LCM)",="2021 MA KA SC Senior Champs",="4/23/2021",="Germantown Academy Aquatic  Club",="MA",="",="872",="4",="Yes"
="14","Hatcher, Max",="500",="151415550",="500 FR SCY",="14",="4:31.51",="4:31.51",="2021 Futures (LCM)",="2020 NT LAC Fall Classic",="11/7/2020",="North Texas Nadadores",="NT",="",="925",="4",="Yes"
="15","Parent, Josh",="500",="151364059",="500 FR SCY",="15",="4:31.57",="4:31.57",="2021 Futures (LCM)",="2020 NE CRA October Meet",="10/30/2020",="Bluefish Swim Club",="NE",="",="872",="4",="Yes"
="16","Lenoce, Parker",="500",="154221164",="500 FR SCY",="15",="4:31.83",="4:31.83",="2021 Futures (LCM)",="2021 FL GAIN Invitational",="4/10/2021",="Sarasota Sharks",="FL",="",="869",="4",="Yes"
="17","Bohlman, Craig",="500",="153843633",="500 FR SCY",="15",="4:31.91",="4:31.91",="2021 Futures (LCM)",="2021 FL NCSA Spring Swimming Championships",="3/19/2021","NOVA of Virginia Aquatics, Inc",="VA",="",="868",="4",="Yes"
="18","Beehler, Matt",="500",="151900559",="500 FR SCY",="15",="4:31.93",="4:31.93",="2021 Futures (LCM)",="2020 MR LIAC Travel To Nowhere Invitational",="12/12/2020",="Long Island Aquatic Club",="MR",="",="868",="4",="Yes"
="19","Boatright, Conner",="500",="154053066",="500 FR SCY",="14",="4:32.00",="4:32.00",="2021 Futures (LCM)",="2021 FL ISCA International Senior Meet",="3/25/2021",="Razorback Aquatic Club Aquahawgs",="AR",="",="920",="4",="Yes"
="20","Macdonald, Angus",="500",="154068928",="500 FR SCY",="15",="4:32.15",="4:32.15",="2021 Futures (LCM)",="2021 OH AP YMCA Swimming Festival",="3/31/2021",="Birmingham 'Y' Blue Dolphins",="MI",="",="866",="4",="Yes"
="21","Najera, Humberto",="500",="151876680",="500 FR SCY",="15",="4:32.42",="4:32.42",="2021 Futures (LCM)",="2020 AZ MAC Senior Holiday Chall",="12/4/2020",="Mission Viejo Nadadores",="CA",="",="863",="4",="Yes"
="22","Enoch, Gregg",="500",="153424195",="500 FR SCY",="14",="4:32.44",="4:32.44",="2021 Futures (LCM)",="2021 IN-O IHSAA Boys State Prelims",="2/26/2021",="Unattached",="IN",="",="916",="4",="Yes"
="23","Keogh, Evan",="500",="151429991",="500 FR SCY",="15",="4:32.54",="4:32.54",="2021 Futures (LCM)",="2020 FL FHSAA 3A Swim & Dive Championships",="11/6/2020",="Unattached",="FL",="",="862",="4",="Yes"
="24","Lee, Isaac",="500",="154395292",="500 FR SCY",="15",="4:32.68",="4:32.68",="2021 Futures (LCM)",="TISCA State High School Champi",="4/18/2021",="Unattached",="SE",="",="861",="4",="Yes"
="25","Poplawski, Richard",="500",="153982608",="500 FR SCY",="14",="4:32.81",="4:32.81",="2021 Futures (LCM)",="2021 NJ SCAR Scarlet Pandemic Games",="3/23/2021",="Scarlet Aquatics",="NJ",="",="912",="4",="Yes"
="26","Prosinski, Raymond",="500",="153790301",="500 FR SCY",="15",="4:32.90",="4:32.90",="2021 Futures (LCM)",="2021 FL Swimming Spring Sr Champs-North",="3/13/2021",="Loggerhead Aquatics",="FL",="",="858",="4",="Yes"
="27","Lambert, Hayden",="500",="154734447",="500 FR SCY",="15",="4:32.95",="4:32.95",="2021 Futures (LCM)",="2021 CC OBS TRAC Swimming and Diving",="5/19/2021",="Unattached",="CC",="",="858",="4",="Yes"
