"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Green, Sean","1000","153844726","1000 FR SCY","13","9:26.05","9:26.05","2021 Futures (LCM)","2021 FL NCSA Spring Swimming Championships","3/20/2021","Long Island Aquatic Club","MR","","1026","5","Yes"
"2","Marsteiner, Sam","1000","153626568","1000 FR SCY","13","9:36.53","9:36.53","""AAAA""","2021 NC TAC ESSZ SC AG Section","3/14/2021","New Wave Swim Team","NC","","976","5","Yes"
"3","Barnicle, Kenneth","1000","153905537","1000 FR SCY","13","9:41.80","9:41.80","""AAAA""","2021 NJ GSCY 13 Over States","3/11/2021","Greater Somerset County YMCA Storm","NJ","","951","5","Yes"
"4","Tower, Zach","1000","154011627","1000 FR SCY","13","9:43.67","9:43.67","""AAAA""","2021 CA RMDA v TSM Sr Dual","3/28/2021","Team Santa Monica","CA","","942","5","Yes"
"5","Zhang, Lewis","1000","153842941","1000 FR SCY","13","9:50.06","9:50.06","""AAAA""","2021 IN SC AGS COMBINED","3/20/2021","Carmel Swim Club","IN","","913","5","Yes"
"6","Hammer, Aiden","1000","154342188","1000 FR SCY","13","9:50.43","9:50.43","""AAAA""","2021 UT Speedo Sectionals - St George","4/22/2021","King Aquatic Club","PN","","911","5","Yes"
"7","Ekk, Owen","1000","153528074","1000 FR SCY","12","9:50.82","9:50.82","""AAAA""","2021 FL Florida Swimming Spring FLAGS North","3/4/2021","Area Tallahassee Aquatic Club","FL","","1023","5","Yes"
"8","Stanton, Baylor","1000","152985743","1000 FR SCY","13","9:53.25","9:53.25","""AAAA""","2021 GA Winter Qualifier","2/11/2021","Gwinnett Aquatics","GA","","898","5","Yes"
"9","Ellis, Luke","1000","151464324","1000 FR SCY","13","9:53.46","9:53.46","""AAAA""","2020 UT Sandpipers Pumpkin Invite","10/31/2020","Sandpipers Of Nevada","CA","","897","5","Yes"
"10","Council, Lincoln","1000","153186391","1000 FR SCY","13","9:55.67","9:55.67","""AAAA""","2021 SC TG  14U SCY State Champs","2/18/2021","Team Greenville","SC","","887","5","Yes"
"11","Szobota, Nathan","1000","153692540","1000 FR SCY","13","9:56.52","9:56.52","""AAAA""","2021 VA SC Age Group Champs ","3/11/2021","NOVA of Virginia Aquatics, Inc","VA","","883","5","Yes"
"12","Ramirez, Anthony","1000","154596059","1000 FR SCY","13","9:56.69","9:56.69","""AAAA""","2021 UT Red Cliffs Swim Classic","5/2/2021","La Mirada Armada","CA","","882","5","Yes"
"13","Parent, Alex","1000","153956549","1000 FR SCY","13","9:57.73","9:57.73","""AAAA""","2021 NE ABF CL Westfield Inter","3/28/2021","Bluefish Swim Club","NE","","878","5","Yes"
"14","Chan, Parker","1000","153516789","1000 FR SCY","13","9:57.80","9:57.80","""AAAA""","2021 ILCL FMC Championship of","3/7/2021","FMC Aquatic","IL","","877","5","Yes"
"15","Xue, Jiarui","1000","151661724","1000 FR SCY","13","9:59.82","9:59.82","""AAAA""","2020 MN RSC Senior Showdown","11/20/2020","Aquajets Swim Team","MN","","868","5","Yes"
"16","King, Brayden","1000","153689616","1000 FR SCY","13","10:00.05","10:00.05","""AAAA""","2021 VA SC Age Group Champs ","3/11/2021","Virginia Gators","VA","","867","5","Yes"
"17","Jacobs, Colin","1000","153526094","1000 FR SCY","12","10:01.72","10:01.72","""AAAA""","2021 FL Spring FLAGS South","3/4/2021","Sarasota Tsunami Swim Team","FL","","978","5","Yes"
"18","Gear, Brandon","1000","153528440","1000 FR SCY","13","10:01.99","10:01.99","""AAA""","2021 FL Florida Swimming Spring FLAGS North","3/4/2021","Saint Augustine Swim Team","FL","","858","5","Yes"
"19","Osio, Riccardo","1000","152432585","1000 FR SCY","13","10:02.88","10:02.88","""AAA""","2021 NT LAC Ice Breaker","1/8/2021","Lakeside Aquatic Club","NT","Yes","854","5","Yes"
"20","Cakir, Noah","1000","151459223","1000 FR SCY","13","10:03.34","10:03.34","""AAA""","2020 MR Team Suffolk Time Trial","11/7/2020","Team Suffolk","MR","","852","5","Yes"
"21","Shih, Peter","1000","152912845","1000 FR SCY","13","10:03.35","10:03.35","""AAA""","2021 AZ SAC Winter Invite","1/29/2021","Scottsdale Aquatic Club","AZ","","852","5","Yes"
"22","Kravchenko, Andy","1000","152875033","1000 FR SCY","13","10:03.39","10:03.39","""AAA""","2021 FL Stanton C. Craigie Memorial","2/5/2021","Rocoa Rockets","FL","","852","5","Yes"
"23","McCain, Tristan","1000","151800740","1000 FR SCY","13","10:03.50","10:03.50","""AAA""","2020 ST NTRO Holiday Classic","12/4/2020","Lost Creek Aquatics","ST","","851","5","Yes"
"24","Esterly, Lewis","1000","151182118","1000 FR SCY","13","10:05.00","10:05.00","""AAA""","2020 AZ SAC Fall Age Group Intrasquad 2","10/9/2020","Scottsdale Aquatic Club","AZ","","845","5","Yes"
"25","Garrett, Luke","1000","152432051","1000 FR SCY","13","10:06.59","10:06.59","""AAA""","2021 NT LAC Ice Breaker","1/8/2021","Lakeside Aquatic Club","NT","","838","5","Yes"
"26","Culberson, Jack","1000","153551681","1000 FR SCY","13","10:07.03","10:07.03","""AAA""","2021 GU TWST Short Course TAGS","3/4/2021","Cypress Fairbanks Swim Club","GU","","836","5","Yes"
"27","O'Hagan, Patrick","1000","150976868","1000 FR SCY","13","10:07.42","10:07.42","""AAA""","2020 MR LIAC Fall of COVID Invitational","9/20/2020","Long Island Aquatic Club","MR","","834","5","Yes"
"28","Knapp, Lucas","1000","153954881","1000 FR SCY","13","10:07.79","10:07.79","""AAA""","2021 PV SC Championship Series- Wave III- FC","3/25/2021","Nation's Capital Swim Club","PV","","832","5","Yes"
"29","Malone, Ian","1000","152474019","1000 FR SCY","13","10:09.08","10:09.08","""AAA""","2021 SE GPAC Winter Inviational","1/15/2021","Greater Pensacola Aquatic Club","SE","","827","5","Yes"
"30","Biebel, Rex","1000","153525318","1000 FR SCY","13","10:09.34","10:09.34","""AAA""","2021 FL Spring FLAGS South","3/4/2021","Tampa Bay Aquatic Club","FL","","825","5","Yes"
"31","Xagorarakis, Avrum","1000","154165179","1000 FR SCY","13","10:09.38","10:09.38","""AAA""","2021 CA NOVA Sr Race Series 2","4/10/2021","Irvine Novaquatics","CA","","825","5","Yes"
"32","Huggins, Sam","1000","154019492","1000 FR SCY","13","10:09.49","10:09.49","""AAA""","2021 MA KA Sr. Keystone Classic","3/27/2021","Nittany Lion Aquatic Club","MA","","825","5","Yes"
"33","Mullen, Paul","1000","153955283","1000 FR SCY","13","10:09.71","10:09.71","""AAA""","2021 PV SC Championship Series- Wave III- FC","3/25/2021","Nation's Capital Swim Club","PV","","824","5","Yes"
"34","Parent, Zach","1000","153956565","1000 FR SCY","13","10:09.85","10:09.85","""AAA""","2021 NE ABF CL Westfield Inter","3/28/2021","Bluefish Swim Club","NE","","823","5","Yes"
"35","Valena, Trevan","1000","152433006","1000 FR SCY","13","10:11.26","10:11.26","""AAA""","2021 NT LAC Ice Breaker","1/8/2021","Metroplex Aquatics","NT","","817","5","Yes"
"36","Calhoun, Logan","1000","152461628","1000 FR SCY","13","10:11.49","10:11.49","""AAA""","2021 GA Eastern Classic","1/16/2021","Dynamo Swim Club","GA","","816","5","Yes"
"37","Capen, Brayden","1000","154395876","1000 FR SCY","12","10:11.51","10:11.51","""AAAA""","2021 ILCL Bullets April Intrasquad","4/30/2021","Academy Bullets Swim Club","IL","","938","5","Yes"
"38","Campagnola, Joey","1000","153525427","1000 FR SCY","12","10:11.92","10:11.92","""AAAA""","2021 FL Spring FLAGS South","3/4/2021","West Florida Lightning Aquatic","FL","","936","5","Yes"
"39","Rousseau, Julien","1000","151834953","1000 FR SCY","13","10:12.35","10:12.35","""AAA""","2020 SI DEC 18U TT","12/5/2020","Pacific Swim","SI","","812","5","Yes"
"40","Weaver, Hudson","1000","153395952","1000 FR SCY","13","10:13.02","10:13.02","""AAA""","2021 IA Short Course Champions","2/25/2021","Piranhas Swim Club","IA","","809","5","Yes"
"41","Tsai, Otis","1000","157844138","1000 FR SCY","13","10:13.04","10:13.04","""AAA""","2021 CA NOVA June AG Closed Invite","6/20/2021","Rose Bowl Aquatics","CA","","809","5","Yes"
"42","Silver, Ethan","1000","151645359","1000 FR SCY","13","10:13.26","10:13.26","""AAA""","2020 MR LIAC Thanksgiving Invitational","11/21/2020","Long Island Aquatic Club","MR","","808","5","Yes"
"43","Leon Guerrero, Luke","1000","153308255","1000 FR SCY","13","10:13.54","10:13.54","""AAA""","2021 CA  FAST February Intrasquad","2/27/2021","FAST Swim Team","CA","","807","5","Yes"
"44","Bailey, Kingsley","1000","151447541","1000 FR SCY","13","10:14.08","10:14.08","""AAA""","2020 IA DSMY Salute to Veteran","11/7/2020","Central Iowa Aquatics","IA","","805","5","Yes"
"45","Warnagiris, Joseph","1000","153693119","1000 FR SCY","13","10:14.28","10:14.28","""AAA""","2021 VA SC Age Group Champs ","3/11/2021","Winchester Swim Team","VA","","804","5","Yes"
"46","Nus, Ethan","1000","151644890","1000 FR SCY","13","10:14.31","10:14.31","""AAA""","2020 MR LIAC Thanksgiving Invitational","11/21/2020","Long Island Aquatic Club","MR","","804","5","Yes"
"47","Maldonado, Patrick","1000","152602690","1000 FR SCY","13","10:15.25","10:15.25","""AAA""","2021 ST AAAA-NE ""BB"" and Faste","1/23/2021","Alamo Area Aquatic Association","ST","","799","5","Yes"
"48","Cason, Kaleb","1000","153525448","1000 FR SCY","13","10:15.75","10:15.75","""AAA""","2021 FL Spring FLAGS South","3/4/2021","Indian River Aquatics","FL","","797","5","Yes"
"49","McCrae, Jack","1000","153187766","1000 FR SCY","12","10:15.76","10:15.76","""AAAA""","2021 SC TG  14U SCY State Champs","2/18/2021","Upper Palmetto YMCA Stingrays","SC","","921","5","Yes"
"50","Stephens, Slade","1000","151536412","1000 FR SCY","13","10:16.00","10:16.00","""AAA""","2020 GU MAC Dual ","11/13/2020","The Woodlands Swim Team","GU","","796","5","Yes"
"51","Silvers, Noah","1000","151353480","1000 FR SCY","13","10:16.17","10:16.17","""AAA""","2020 SC TG Great Pumpkin Invit","10/25/2020","SwimAtlanta","GA","","795","5","Yes"
"52","Gluck, Evan","1000","153303262","1000 FR SCY","13","10:16.20","10:16.20","""AAA""","2021 NT RACE Spring Mixed Medal Madness","2/28/2021","Rockwall Aquatic Center of Excellence","NT","","795","5","Yes"
