"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Heasley, Ethan","1000","139936313","1000 FR SCY","17","8:50.51","8:50.51","2022 Summer Nationals (LCM)","2019 Sectionals - Federal Way","3/14/2019","Hillsboro Swim Team","OR","","987","5","Yes"
"2","Katz, Arik","1000","139432589","1000 FR SCY","17","8:57.37","8:57.37","2022 Summer Nationals (LCM)","2019 FL Swimming Spring Senior Champs","2/28/2019","Sarasota Tsunami Swim Team","FL","","952","5","Yes"
"3","Williams, Jude","1000","139396099","1000 FR SCY","17","9:03.67","9:03.67","2022 Summer Nationals (LCM)","2019 Sectionals - Carlsbad","3/3/2019","Riverside Aquatics Association","CA","","920","5","Yes"
"4","Gardner, Xander","1000","139431725","1000 FR SCY","17","9:03.80","9:03.80","2022 Summer Nationals (LCM)","2019 FL Swimming Spring Senior Champs","2/28/2019","Sarasota Tsunami Swim Team","FL","","920","5","Yes"
"5","Fallon, Matt","1000","136647925","1000 FR SCY","16","9:05.12","9:05.12","2022 Summer Juniors (LCM)","2018 NJS EEX Holiday Classic XXXII","12/15/2018","Somerset Valley YMCA","NJ","","930","5","Yes"
"6","Plage, James","1000","139853578","1000 FR SCY","16","9:05.17","9:05.17","2022 Summer Juniors (LCM)","2019 CT SC Senior Invite Hosted by GRIT","3/7/2019","Aquabears","CT","","930","5","Yes"
"7","Rose, Dare","1000","136652373","1000 FR SCY","16","9:05.82","9:05.82","2022 Summer Juniors (LCM)","2018 NJS EEX Holiday Classic XXXII","12/15/2018","Scarlet Aquatics","NJ","","927","5","Yes"
"8","Thompson, Peter","1000","139938711","1000 FR SCY","16","9:05.95","9:05.95","2022 Summer Juniors (LCM)","2019 Sectionals - Federal Way","3/14/2019","Billings Aquatic Club","MT","","926","5","Yes"
"9","Gallant, Will","1000","136194693","1000 FR SCY","17","9:06.55","9:06.55","2022 Summer Juniors (LCM)","2018 NE NSSC Dec Invite","12/9/2018","West Hartford Aquatic Team","CT","","906","5","Yes"
"10","Brune, Noah","1000","134562696","1000 FR SCY","16","9:07.72","9:07.72","2022 Summer Juniors (LCM)","2018 CA Kevin B Perry Senior  ","11/1/2018","Mission Viejo Nadadores","CA","","918","5","Yes"
"11","Bonnell, Matt","1000","136476875","1000 FR SCY","17","9:08.40","9:08.40","2022 Summer Juniors (LCM)","2018 MD NBAC 45th Annual Christmas","12/16/2018","Plymouth Whitemarsh Aquatics","MA","","897","5","Yes"
"12","Hunt, Connor","1000","140339238","1000 FR SCY","16","9:10.17","9:10.17","2022 Summer Juniors (LCM)","2019 Sectionals - Ithaca","3/28/2019","Ridgefield Aquatic Club","CT","","905","5","Yes"
"13","Vargas, Kevin","1000","134573093","1000 FR SCY","17","9:10.32","9:10.32","2022 Summer Juniors (LCM)","2018 CA Kevin B Perry Senior  ","11/1/2018","La Mirada Armada","CA","","887","5","Yes"
"14","Grimes, Sawyer","1000","136559679","1000 FR SCY","17","9:10.65","9:10.65","2022 Summer Juniors (LCM)","2018 NT King Marlin Pro-Am Class","12/13/2018","Sandpipers Of Nevada","CA","","886","5","Yes"
"15","McGovern, Garrett","1000","140519966","1000 FR SCY","16","9:10.75","9:10.75","2022 Summer Juniors (LCM)","2019 NCSA Spring Championship","3/19/2019","Unattached","VA","","903","5","Yes"
