="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="1","McFadden, Henry",="1000",="154020268",="1000 FR SCY",="15",="9:16.58",="9:16.58",="2021 Winter Juniors (SCY)",="2021 MA KA Sr. Keystone Classic",="3/27/2021",="Jersey Wahoos",="MA",="",="919",="5",="Yes"
="2","Keogh, Evan",="1000",="153784702",="1000 FR SCY",="15",="9:19.60",="9:19.60",="2021 Winter Juniors (SCY)",="2021 FL Swimming Spring Sr Champs-South",="3/11/2021",="Sarasota Tsunami Swim Team",="FL",="",="904",="5",="Yes"
="3","Corey, Luke",="1000",="153844031",="1000 FR SCY",="15",="9:19.75",="9:19.75",="2021 Winter Juniors (SCY)",="2021 FL NCSA Spring Swimming Championships",="3/20/2021",="Naval Academy Aquatic Club",="MD",="",="904",="5",="Yes"
="4","Melsom, Robert",="1000",="153785252",="1000 FR SCY",="15",="9:20.06",="9:20.06",="2021 Winter Juniors (SCY)",="2021 FL Swimming Spring Sr Champs-South",="3/11/2021",="Saint Petersburg Aquatics",="FL",="",="902",="5",="Yes"
="5","Marsteiner, Matthew",="1000",="153269884",="1000 FR SCY",="14",="9:22.73",="9:22.73",="2021 Winter Juniors (SCY)",="2021 NC TAC SC AG Champs",="2/25/2021",="New Wave Swim Team",="NC",="",="945",="5",="Yes"
="6","Lambert, Hayden",="1000",="154098935",="1000 FR SCY",="15",="9:23.28",="9:23.28",="2021 Winter Juniors (SCY)",="2021 CC April Senior Meet",="4/9/2021",="Clovis Swim Club",="CC",="",="886",="5",="Yes"
="7","Ayers, Alex",="1000",="153568865",="1000 FR SCY",="15",="9:23.44",="9:23.44",="2021 Winter Juniors (SCY)",="2021 NC TAC ESSZ SC Sectional",="3/7/2021",="SwimMAC Carolina",="NC",="",="886",="5",="Yes"
="8","Prosinski, Raymond",="1000",="153790295",="1000 FR SCY",="15",="9:23.56",="9:23.56",="2021 Winter Juniors (SCY)",="2021 FL Swimming Spring Sr Champs-North",="3/11/2021",="Loggerhead Aquatics",="FL",="",="885",="5",="Yes"
="9","Taylor, Andrew",="1000",="150987143",="1000 FR SCY",="15",="9:23.80",="9:23.80",="2021 Winter Juniors (SCY)",="2020 FL SPEEDO ALL-AMERICAN FALL SWIM",="9/20/2020",="Tampa Bay Aquatic Club",="FL",="",="884",="5",="Yes"
="10","Najera, Humberto",="1000",="151876679",="1000 FR SCY",="15",="9:23.99",="9:23.99",="2021 Winter Juniors (SCY)",="2020 AZ MAC Senior Holiday Chall",="12/6/2020",="Mission Viejo Nadadores",="CA",="",="883",="5",="Yes"
="11","Bohlman, Craig",="1000",="153843634",="1000 FR SCY",="15",="9:24.40",="9:24.40",="2021 Winter Juniors (SCY)",="2021 FL NCSA Spring Swimming Championships",="3/20/2021","NOVA of Virginia Aquatics, Inc",="VA",="",="881",="5",="Yes"
="12","Jones, Connor",="1000",="153552139",="1000 FR SCY",="14",="9:25.85",="9:25.85",="2021 Futures (LCM)",="2021 GU TWST Short Course TAGS",="3/4/2021",="Katy Aquatic Team For Youth",="GU",="",="930",="5",="Yes"
="13","Power, Zach",="1000",="153738559",="1000 FR SCY",="14",="9:26.67",="9:26.67",="2021 Futures (LCM)",="2021 UT CA-NV Sectionals St. George",="3/14/2021",="Lakeridge Swim Team",="PC",="",="926",="5",="Yes"
="14","Fleig, Isaac",="1000",="153844451",="1000 FR SCY",="15",="9:27.74",="9:27.74",="2021 Futures (LCM)",="2021 FL NCSA Spring Swimming Championships",="3/20/2021",="Unattached",="WI",="",="865",="5",="Yes"
="15","Hendrick, Jack",="1000",="154036929",="1000 FR SCY",="15",="9:28.99",="9:28.99",="2021 Futures (LCM)",="2021 PC LAC Intrasquad Time Trials",="3/28/2021",="Livermore Aqua Cowboys",="PC",="",="859",="5",="Yes"
="16","Whitlock, Luke",="1000",="153703450",="1000 FR SCY",="15",="9:29.43",="9:29.43",="2021 Futures (LCM)",="2021 IN Senior State Champs Combined",="3/12/2021",="Noblesville Swim Club",="IN",="",="857",="5",="Yes"
="17","Beehler, Matt",="1000",="151643156",="1000 FR SCY",="15",="9:30.32",="9:30.32",="2021 Futures (LCM)",="2020 MR LIAC Thanksgiving Invitational",="11/21/2020",="Long Island Aquatic Club",="MR",="",="853",="5",="Yes"
="18","Clancy, Jack",="1000",="154899440",="1000 FR SCY",="15",="9:30.79",="9:30.79",="2021 Futures (LCM)",="2021 CT CPAC May RTC Meet",="5/14/2021",="Ridgefield Aquatic Club",="CT",="",="851",="5",="Yes"
="19","Peterson, Luke",="1000",="151350039",="1000 FR SCY",="15",="9:30.96",="9:30.96",="2021 Futures (LCM)",="2020 ST AAAA-NE Halloween Clos",="10/31/2020",="Alamo Area Aquatic Association",="ST",="",="850",="5",="Yes"
="20","D'Ariano, Landon",="1000",="151707928",="1000 FR SCY",="15",="9:30.99",="9:30.99",="2021 Futures (LCM)",="2020 MA GAAC November ABBC",="11/22/2020",="Germantown Academy Aquatic  Club",="MA",="",="850",="5",="Yes"
="21","Lenoce, Parker",="1000",="153785041",="1000 FR SCY",="15",="9:31.29",="9:31.29",="2021 Futures (LCM)",="2021 FL Swimming Spring Sr Champs-South",="3/11/2021",="Sarasota Sharks",="FL",="",="848",="5",="Yes"
