"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Custer, Liam","1000","153783811","1000 FR SCY","16","8:51.37","8:51.37","2022 Summer Nationals (LCM)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Sarasota Sharks","FL","","1000","5","Yes"
"2","Hobson, Luke","1000","153737911","1000 FR SCY","17","8:58.07","8:58.07","2022 Summer Nationals (LCM)","2021 UT CA-NV Sectionals St. George","3/14/2021","Lakeridge Swim Team","PC","","949","5","Yes"
"3","Sandidge, Levi","1000","153846333","1000 FR SCY","16","8:59.87","8:59.87","2022 Summer Nationals (LCM)","2021 FL NCSA Spring Swimming Championships","3/20/2021","COR Swimming","NT","","957","5","Yes"
"4","Norris, Lance","1000","151924289","1000 FR SCY","17","9:00.96","9:00.96","2022 Summer Nationals (LCM)","2020 NC TAC Blizzard Blitz","12/10/2020","TAC Titans","NC","","934","5","Yes"
"5","Taylor, Andrew","1000","153786347","1000 FR SCY","16","9:05.00","9:05.00","2021 Winter US Open (LCM)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Tampa Bay Aquatic Club","FL","","931","5","Yes"
"6","Haughey, Braeden","1000","151923245","1000 FR SCY","16","9:05.42","9:05.42","2021 Winter US Open (LCM)","2020 NC TAC Blizzard Blitz","12/10/2020","TAC Titans","NC","","929","5","Yes"
"7","Linscheer, Giovanni","1000","153845358","1000 FR SCY","16","9:06.79","9:06.79","2021 Winter US Open (LCM)","2021 FL NCSA Spring Swimming Championships","3/16/2021","COR Swimming","NT","","922","5","Yes"
"8","Perks, Charles","1000","154900451","1000 FR SCY","17","9:06.90","9:06.90","2021 Winter US Open (LCM)","2021 CT CPAC May RTC Meet","5/14/2021","West Hartford Aquatic Team","CT","","904","5","Yes"
"9","Lund, Hunter","1000","153894994","1000 FR SCY","16","9:07.23","9:07.23","2021 Winter US Open (LCM)","2021 GU MAC 14&Up Champs","3/14/2021","Premier Aquatics Club of Klein","GU","","920","5","Yes"
"10","Davis, Grant","1000","151902425","1000 FR SCY","17","9:07.84","9:07.84","2021 Winter US Open (LCM)","2020 GA Holiday Invite","12/11/2020","Chattahoochee Gold Swim Club","GA","","900","5","Yes"
"11","Higdon, Stuart","1000","153789073","1000 FR SCY","17","9:09.28","9:09.28","2021 Winter US Open (LCM)","2021 FL Swimming Spring Sr Champs-North","3/11/2021","Area Tallahassee Aquatic Club","FL","","893","5","Yes"
"12","Sampson, Riley","1000","153790625","1000 FR SCY","17","9:11.31","9:11.31","2021 Winter US Open (LCM)","2021 FL Swimming Spring Sr Champs-North","3/11/2021","Central Florida Marlins","FL","","882","5","Yes"
"13","Shoyat, Eli","1000","151848772","1000 FR SCY","17","9:11.67","9:11.67","2021 Winter US Open (LCM)","2020 OH RAYS Start of Winter S","12/6/2020","Northern KY Clippers Swimming","OH","","881","5","Yes"
"14","Castrillon, Juancarlos","1000","153843918","1000 FR SCY","17","9:12.44","9:12.44","2021 Winter US Open (LCM)","2021 FL NCSA Spring Swimming Championships","3/20/2021","Long Island Aquatic Club","MR","","877","5","Yes"
"15","Washart, Shane","1000","154311161","1000 FR SCY","17","9:13.73","9:13.73","2021 Winter Juniors (SCY)","2021 MA KA SC Senior Champs","4/24/2021","South Jersey Aquatic Club","MA","","871","5","Yes"
"16","Lambert, Jack","1000","153784899","1000 FR SCY","16","9:14.75","9:14.75","2021 Winter Juniors (SCY)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Sarasota Sharks","FL","","883","5","Yes"
"17","Dutton, Caleb","1000","153783938","1000 FR SCY","16","9:14.82","9:14.82","2021 Winter Juniors (SCY)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Saint Petersburg Aquatics","FL","Yes","883","5","Yes"
"18","Caruso, Nicholas","1000","153787942","1000 FR SCY","17","9:15.10","9:15.10","2021 Winter Juniors (SCY)","2021 FL Swimming Spring Sr Champs-North","3/11/2021","Gator Swim Club","FL","","864","5","Yes"
"19","Santos, Sean","1000","151784671","1000 FR SCY","16","9:16.70","9:16.70","2021 Winter Juniors (SCY)","2020 PV 18&U Winter Championships","12/3/2020","Rockville Montgomery Swim Club","PV","","873","5","Yes"
"20","Firlie, Cole","1000","153784081","1000 FR SCY","17","9:17.16","9:17.16","2021 Winter Juniors (SCY)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Sarasota Tsunami Swim Team","FL","","854","5","Yes"
"21","Reynolds, Parker","1000","153846203","1000 FR SCY","17","9:17.17","9:17.17","2021 Winter Juniors (SCY)","2021 FL NCSA Spring Swimming Championships","3/20/2021","Santa Maria Swim Club","CA","","854","5","Yes"
"22","Aistars, Anders","1000","153748528","1000 FR SCY","16","9:17.54","9:17.54","2021 Winter Juniors (SCY)","2021  AZ MAC March Madness","3/11/2021","Mission Viejo Nadadores","CA","","869","5","Yes"
"23","Vizzard, Sean","1000","154311117","1000 FR SCY","17","9:17.61","9:17.61","2021 Winter Juniors (SCY)","2021 MA KA SC Senior Champs","4/24/2021","South Jersey Aquatic Club","MA","","852","5","Yes"
"24","Carlile, Jackson","1000","153701235","1000 FR SCY","17","9:17.81","9:17.81","2021 Winter Juniors (SCY)","2021 IN Senior State Champs Combined","3/12/2021","Fishers Area Swimming Tigers","IN","","851","5","Yes"
"25","Joswiak, Thomas","1000","154060882","1000 FR SCY","17","9:18.18","9:18.18","2021 Winter Juniors (SCY)","2021 AZ Spring Speedo Sectionals-2 @ PSC","3/25/2021","Phoenix Swim Club","AZ","","849","5","Yes"
"26","Vanbrocklin, Evan","1000","154061594","1000 FR SCY","17","9:18.66","9:18.66","2021 Winter Juniors (SCY)","2021 AZ Spring Speedo Sectionals-2 @ PSC","3/28/2021","Olympus Aquatics","UT","","847","5","Yes"
"27","Maurer, Rex","1000","155680246","1000 FR SCY","16","9:19.11","9:19.11","2021 Winter Juniors (SCY)","2021 CA ROSE May 7 PM Intra","5/7/2021","Rose Bowl Aquatics","CA","","862","5","Yes"
"28","Hancock, Joe","1000","153710260","1000 FR SCY","16","9:19.15","9:19.15","2021 Winter Juniors (SCY)","2021 IA DSMY Speedo Sectionals","3/12/2021","Greater Des Moines YMCA","IA","","861","5","Yes"
"29","Pishko, Jacob","1000","151924481","1000 FR SCY","17","9:19.30","9:19.30","2021 Winter Juniors (SCY)","2020 NC TAC Blizzard Blitz","12/10/2020","TAC Titans","NC","","844","5","Yes"
"30","Cote, Ben","1000","152853959","1000 FR SCY","17","9:19.35","9:19.35","2021 Winter Juniors (SCY)","2021 FL OUTBACK BLOOMIN FAST MEET","1/24/2021","Saint Petersburg Aquatics","FL","","843","5","Yes"
"31","Simpson, Austin","1000","154900659","1000 FR SCY","17","9:19.59","9:19.59","2021 Winter Juniors (SCY)","2021 CT CPAC May RTC Meet","5/14/2021","Condors Swim Club","MR","","842","5","Yes"
"32","Haskal, Manning","1000","151365341","1000 FR SCY","16","9:19.80","9:19.80","2021 Winter Juniors (SCY)","2020 ST ASC Bob Thompson Halloween Spect","10/30/2020","Unattached","ST","","858","5","Yes"
"33","Rowell, Jack","1000","153846277","1000 FR SCY","17","9:19.99","9:19.99","2021 Winter Juniors (SCY)","2021 FL NCSA Spring Swimming Championships","3/20/2021","Greater Pensacola Aquatic Club","SE","","840","5","Yes"
"34","Grisbaum, Dolan","1000","154310633","1000 FR SCY","17","9:20.14","9:20.14","2021 Winter Juniors (SCY)","2021 MA KA SC Senior Champs","4/24/2021","South Jersey Aquatic Club","MA","","839","5","Yes"
"35","Jones, Keaton","1000","151988583","1000 FR SCY","16","9:20.90","9:20.90","2021 Winter Juniors (SCY)","2020 AZ NEP Holiday Swim Festival","12/4/2020","Swim Neptune","AZ","","853","5","Yes"
"36","Barrieault, Brice","1000","151463986","1000 FR SCY","16","9:21.17","9:21.17","2021 Winter Juniors (SCY)","2020 UT Sandpipers Pumpkin Invite","10/31/2020","Sandpipers Of Nevada","CA","","852","5","Yes"
"37","Mitchell, Tommy","1000","154310911","1000 FR SCY","17","9:21.24","9:21.24","2021 Winter Juniors (SCY)","2021 MA KA SC Senior Champs","4/24/2021","South Jersey Aquatic Club","MA","","834","5","Yes"
"38","Castro, Jose","1000","153886375","1000 FR SCY","17","9:22.46","9:22.46","2021 Winter Juniors (SCY)","2021 GA Sr. Short Course State Ch","3/21/2021","SwimAtlanta","GA","","828","5","Yes"
"39","Navarro, Andrew","1000","153738417","1000 FR SCY","17","9:22.67","9:22.67","2021 Winter Juniors (SCY)","2021 UT CA-NV Sectionals St. George","3/14/2021","Unattached","CA","","827","5","Yes"
"40","Harris, Dax","1000","153116671","1000 FR SCY","16","9:22.80","9:22.80","2021 Winter Juniors (SCY)","2021 NC ATOM SC Senior Champs","2/18/2021","Greensboro Community YMCA","NC","","844","5","Yes"
"41","Surratt, Tyler","1000","153895462","1000 FR SCY","16","9:23.08","9:23.08","2021 Winter Juniors (SCY)","2021 GU MAC 14&Up Champs","3/14/2021","Premier Aquatics Club of Klein","GU","","843","5","Yes"
"42","Ingerick, Logan","1000","151666255","1000 FR SCY","17","9:23.49","9:23.49","2021 Winter Juniors (SCY)","2020 FL SPA - PYP NOVEMBER","11/22/2020","Academy Aquatic Club","FL","","823","5","Yes"
"43","McDonald, Owen","1000","152462312","1000 FR SCY","16","9:23.98","9:23.98","2021 Winter Juniors (SCY)","2021 GA Eastern Classic","1/15/2021","Dynamo Swim Club","GA","","838","5","Yes"
"44","Hardart, Max","1000","152805466","1000 FR SCY","17","9:24.49","9:24.49","2021 Winter Juniors (SCY)","2021 MR BAD January 30th Time Trial","1/30/2021","Badger Swim Club,Inc.","MR","","819","5","Yes"
"45","Poulsen, Griffin","1000","153702507","1000 FR SCY","17","9:24.58","9:24.58","2021 Winter Juniors (SCY)","2021 IN Senior State Champs Combined","3/12/2021","Munster Swim Club","IN","","818","5","Yes"
"46","Freeman, Spencer","1000","153569022","1000 FR SCY","17","9:24.83","9:24.83","2021 Winter Juniors (SCY)","2021 NC TAC ESSZ SC Sectional","3/7/2021","SwimMAC Carolina","NC","","817","5","Yes"
"47","Denbrok, Tristan","1000","153886643","1000 FR SCY","16","9:25.00","9:25.00","2021 Winter Juniors (SCY)","2021 GA Sr. Short Course State Ch","3/21/2021","SwimAtlanta","GA","","833","5","Yes"
"48","Hudson, Trevor","1000","153463015","1000 FR SCY","16","9:25.22","9:25.22","2021 Winter Juniors (SCY)","2021 VA VSI SC Senior Champion","3/7/2021","Rappahannock Area YMCA Swim Team, Inc","VA","","832","5","Yes"
"49","Chang, Chris","1000","153791810","1000 FR SCY","16","9:25.40","9:25.40","2021 Winter Juniors (SCY)","2021 NC TAC ESSZ SC Sectional","3/7/2021","TAC Titans","NC","","831","5","Yes"
"50","Enyeart, Alec","1000","152800537","1000 FR SCY","17","9:25.54","9:25.54","""AAAA""","2021 MV CSC Tiger Invite","1/30/2021","Tsunami Swim Team of K.C.","MV","","814","5","Yes"
"51","Bansberg, William","1000","152911100","1000 FR SCY","17","9:25.75","9:25.75","""AAAA""","2021 AZ SAC Winter Invite","1/29/2021","Scottsdale Aquatic Club","AZ","","813","5","Yes"
"52","Russell, Kellen","1000","151924634","1000 FR SCY","16","9:25.79","9:25.79","2021 Futures (LCM)","2020 NC TAC Blizzard Blitz","12/10/2020","TAC Titans","NC","","830","5","Yes"
"53","Najera, Humberto","1000","153750731","1000 FR SCY","16","9:25.82","9:25.82","2021 Futures (LCM)","2021  AZ MAC March Madness","3/11/2021","Mission Viejo Nadadores","CA","","829","5","Yes"
"54","Kopac, Christopher","1000","153830268","1000 FR SCY","17","9:26.19","9:26.19","""AAAA""","2021 PV SC Championship Series- Wave II","3/18/2021","Nation's Capital Swim Club","PV","","810","5","Yes"
"55","Runge, Frank","1000","153785875","1000 FR SCY","16","9:26.75","9:26.75","2021 Futures (LCM)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Sarasota Tsunami Swim Team","FL","","825","5","Yes"
"56","Jones, Tanner","1000","154310764","1000 FR SCY","16","9:26.78","9:26.78","2021 Futures (LCM)","2021 MA KA SC Senior Champs","4/24/2021","South Jersey Aquatic Club","MA","","825","5","Yes"
"57","Kim, Daniel","1000","153784734","1000 FR SCY","17","9:27.07","9:27.07","""AAAA""","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Sarasota Tsunami Swim Team","FL","","806","5","Yes"
"58","Kindseth, Evan","1000","154038043","1000 FR SCY","17","9:28.13","9:28.13","""AAAA""","2021 ND Central Zone North Sectional","3/28/2021","Riptide","MN","","801","5","Yes"
"59","Tran, Myles","1000","151567039","1000 FR SCY","17","9:28.23","9:28.23","""AAAA""","2020 AZ NEP Saint Crispins Day Invite","10/24/2020","La Mirada Armada","CA","","801","5","Yes"
"60","Pfeffer, Nate","1000","153846076","1000 FR SCY","17","9:28.29","9:28.29","""AAAA""","2021 FL NCSA Spring Swimming Championships","3/20/2021","NOVA of Virginia Aquatics, Inc","VA","","801","5","Yes"
"61","Jordan, Drew","1000","151267350","1000 FR SCY","16","9:28.44","9:28.44","2021 Futures (LCM)","2020 SE Fran Norris Invitational","10/23/2020","City of Mobile Swim Association","SE","","817","5","Yes"
"62","Clark, Charlie","1000","151464134","1000 FR SCY","16","9:28.63","9:28.63","2021 Futures (LCM)","2020 UT Sandpipers Pumpkin Invite","10/31/2020","Boulder City Henderson Swim Team","CA","","816","5","Yes"
"63","Rathle, Jacques","1000","152760735","1000 FR SCY","17","9:28.81","9:28.81","""AAAA""","2021 LA Winter Invitational","1/31/2021","Crawfish Aquatics","LA","","798","5","Yes"
"64","Carlino, Gianni","1000","151922184","1000 FR SCY","16","9:28.97","9:28.97","2021 Futures (LCM)","2020 NC TAC Blizzard Blitz","12/10/2020","Unattached","NC","","814","5","Yes"
"65","Bezuidenhout, Kieron","1000","156514870","1000 FR SCY","17","9:29.11","9:29.11","""AAAA""","2021 MI 13-14 & Open MS Summer States","7/23/2021","Spartan Aquatic Club","MI","Yes","797","5","Yes"
"66","Cutler, Tate","1000","154011880","1000 FR SCY","17","9:29.14","9:29.14","""AAAA""","2021 SN SMST DART Senior Finals","3/26/2021","DART Swimming","SN","","797","5","Yes"
"66","Huang, Hubert","1000","153784492","1000 FR SCY","16","9:29.14","9:29.14","2021 Futures (LCM)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","T2 Aquatics","FL","","814","5","Yes"
"68","Ringenbach, Bode","1000","153117524","1000 FR SCY","17","9:29.30","9:29.30","""AAAA""","2021 NC ATOM SC Senior Champs","2/18/2021","Marlins Of Raleigh","NC","","796","5","Yes"
"69","Waddell, Zachary","1000","157844164","1000 FR SCY","17","9:29.35","9:29.35","""AAAA""","2021 CA NOVA June AG Closed Invite","6/20/2021","Irvine Novaquatics","CA","","796","5","Yes"
"70","Doll, Carson","1000","153939533","1000 FR SCY","17","9:29.39","9:29.39","""AAAA""","2021 LA Short Course State Cha","3/25/2021","Hurricane Swim Club","LA","","795","5","Yes"
"71","Vincent, Connor","1000","154210136","1000 FR SCY","17","9:29.43","9:29.43","""AAAA""","2021 MR EAST Virtual SKI Meet","4/14/2021","Empire Swimming","MR","","795","5","Yes"
"72","Dunn, Aiden","1000","153517032","1000 FR SCY","16","9:29.65","9:29.65","2021 Futures (LCM)","2021 ILCL FMC Championship of","3/7/2021","FMC Aquatic","IL","","811","5","Yes"
"73","Grulke, Nick","1000","151876052","1000 FR SCY","16","9:29.81","9:29.81","2021 Futures (LCM)","2020 AZ MAC Senior Holiday Chall","12/6/2020","Mission Viejo Nadadores","CA","","810","5","Yes"
"74","Hughes, Colby","1000","151075757","1000 FR SCY","16","9:30.12","9:30.12","2021 Futures (LCM)","2020 SI SBA Time Trials Oct 2-","10/4/2020","South Bay Aquatics","SI","","809","5","Yes"
"75","Sorbe, Matthew","1000","154038842","1000 FR SCY","17","9:30.50","9:30.50","""AAAA""","2021 ND Central Zone North Sectional","3/28/2021","Sioux Falls Swim Team","SD","","790","5","Yes"
"76","Danaie, Dylan","1000","151370719","1000 FR SCY","17","9:30.56","9:30.56","""AAAA""","2020 VA NOVA Senior Classic","10/30/2020","Nation's Capital Swim Club","PV","","790","5","Yes"
"77","Barrows, Nick","1000","153462564","1000 FR SCY","17","9:30.96","9:30.96","""AAAA""","2021 VA VSI SC Senior Champion","3/7/2021","Coast Guard Blue Dolphins","VA","","788","5","Yes"
"78","Distefano, Jude","1000","153737570","1000 FR SCY","17","9:31.16","9:31.16","""AAAA""","2021 UT CA-NV Sectionals St. George","3/14/2021","BLAST Sharks","CA","","787","5","Yes"
"79","Dubey, Mitch","1000","151775678","1000 FR SCY","16","9:31.34","9:31.34","2021 Futures (LCM)","2020 NE USA 18U Winter Champs-Well","12/6/2020","Bluefish Swim Club","NE","","803","5","Yes"
"80","Sparrow, Austin","1000","154489471","1000 FR SCY","17","9:31.40","9:31.40","""AAAA""","2021 PC ALTO-PASA Dual","5/1/2021","Alto Swim Club","PC","","786","5","Yes"
"81","Lustig, Jack","1000","153485558","1000 FR SCY","17","9:31.52","9:31.52","""AAAA""","2021 WI 13 and Over State Cham","3/5/2021","Schroeder YMCA Swim Team","WI","","785","5","Yes"
"82","Lindstrom, Drew","1000","156515911","1000 FR SCY","16","9:31.54","9:31.54","2021 Futures (LCM)","2021 MI 13-14 & Open MS Summer States","7/23/2021","Club Wolverine","MI","","802","5","Yes"
"83","Ponsler, Kyle","1000","152537085","1000 FR SCY","16","9:31.62","9:31.62","2021 Futures (LCM)","2021 IN FAST Mudsock Classic","1/15/2021","Fishers Area Swimming Tigers","IN","","802","5","Yes"
"84","Luken, Jack","1000","153576195","1000 FR SCY","17","9:31.77","9:31.77","""AAAA""","2021 AZ SC Senior Classic @ DTAC","3/7/2021","Gold Medal Swim Club","AZ","","784","5","Yes"
"85","McKinney, Ian","1000","153117245","1000 FR SCY","16","9:31.88","9:31.88","2021 Futures (LCM)","2021 NC ATOM SC Senior Champs","2/18/2021","Mecklenburg Swim Association","NC","","801","5","Yes"
"86","Wang, Ethan","1000","153731629","1000 FR SCY","16","9:31.90","9:31.90","2021 Futures (LCM)","2021 PC TERA-PLS Senior P&F Dual","3/12/2021","Pleasanton Seahawks","PC","","801","5","Yes"
"87","Larrick, Zach","1000","155680242","1000 FR SCY","16","9:32.22","9:32.22","2021 Futures (LCM)","2021 CA ROSE May 7 PM Intra","5/7/2021","Rose Bowl Aquatics","CA","","799","5","Yes"
"88","Wagner, Taylor","1000","154343682","1000 FR SCY","16","9:32.42","9:32.42","2021 Futures (LCM)","2021 UT Speedo Sectionals - St George","4/22/2021","Pikes Peak Athletics","CO","","798","5","Yes"
"89","Huffman, Benjamin","1000","153830154","1000 FR SCY","16","9:32.51","9:32.51","2021 Futures (LCM)","2021 PV SC Championship Series- Wave II","3/18/2021","Occoquan Swimming Inc","PV","","798","5","Yes"
"90","Bokos, Braxton","1000","153713834","1000 FR SCY","16","9:32.84","9:32.84","2021 Futures (LCM)","2021 ILCL FMC HS Time Trial","3/15/2021","FMC Aquatic","IL","","796","5","Yes"
"91","Giardinelli, Matthew","1000","153844678","1000 FR SCY","17","9:32.92","9:32.92","2021 Futures (LCM)","2021 FL NCSA Spring Swimming Championships","3/20/2021","Long Island Aquatic Club","MR","","779","5","Yes"
"92","Merani, Ryan","1000","154915531","1000 FR SCY","17","9:33.02","9:33.02","2021 Futures (LCM)","2021 MA YORK DISTANCE INVITE","5/8/2021","North Baltimore Aquatic Club","MD","","778","5","Yes"
"93","Umpornpuckdi, Ethan","1000","151567051","1000 FR SCY","17","9:33.08","9:33.08","2021 Futures (LCM)","2020 AZ NEP Saint Crispins Day Invite","10/24/2020","La Mirada Armada","CA","","778","5","Yes"
"94","Min, Alex","1000","151566627","1000 FR SCY","17","9:33.11","9:33.11","2021 Futures (LCM)","2020 AZ NEP Saint Crispins Day Invite","10/24/2020","La Mirada Armada","CA","","778","5","Yes"
"95","Jellig, Conor","1000","154019554","1000 FR SCY","17","9:33.22","9:33.22","2021 Futures (LCM)","2021 MA KA Sr. Keystone Classic","3/27/2021","Jersey Wahoos","MA","","777","5","Yes"
"96","Casey, Patrick","1000","154018160","1000 FR SCY","17","9:33.29","9:33.29","2021 Futures (LCM)","2021 MA KA Sr. Keystone Classic","3/27/2021","Radnor Aquatic Club","MA","","777","5","Yes"
"97","Rangel, Diego","1000","153895260","1000 FR SCY","16","9:33.54","9:33.54","2021 Futures (LCM)","2021 GU MAC 14&Up Champs","3/14/2021","Premier Aquatics Club of Klein","GU","","793","5","Yes"
"98","Kroll, Hunter","1000","151566482","1000 FR SCY","17","9:33.63","9:33.63","2021 Futures (LCM)","2020 AZ NEP Saint Crispins Day Invite","10/24/2020","Mission Viejo Nadadores","CA","","775","5","Yes"
"99","Chon, Nathaniel","1000","151071334","1000 FR SCY","17","9:33.74","9:33.74","2021 Futures (LCM)","2020 FL Highlander Intrasquad Time","9/26/2020","Highlander Aquatic Club","FL","","775","5","Yes"
"100","Callahan, Cooper","1000","153394151","1000 FR SCY","17","9:33.95","9:33.95","2021 Futures (LCM)","2021 IA Short Course Champions","2/25/2021","Linn-Mar Swim Team","IA","","774","5","Yes"
"101","Gines Torres, Fabian","1000","153784242","1000 FR SCY","17","9:34.03","9:34.03","2021 Futures (LCM)","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Sarasota Sharks","FL","","774","5","Yes"
"102","Bowles, Aubrey","1000","151370593","1000 FR SCY","17","9:34.13","9:34.13","2021 Futures (LCM)","2020 VA NOVA Senior Classic","10/30/2020","NOVA of Virginia Aquatics, Inc","VA","","773","5","Yes"
"103","Lang, Lucas","1000","152015309","1000 FR SCY","17","9:34.30","9:34.30","""AAA""","2020 NT Mustang Holiday Spect","12/13/2020","Dallas Mustangs","NT","","772","5","Yes"
"104","Lauinger, Ronan","1000","151784393","1000 FR SCY","17","9:34.55","9:34.55","""AAA""","2020 PV 18&U Winter Championships","12/3/2020","Nation's Capital Swim Club","PV","","771","5","Yes"
"105","Krone, Charlie","1000","153701999","1000 FR SCY","16","9:34.67","9:34.67","""AAAA""","2021 IN Senior State Champs Combined","3/12/2021","Zionsville Swim Club","IN","","788","5","Yes"
"106","Tennison, William","1000","152119544","1000 FR SCY","17","9:34.76","9:34.76","""AAA""","2020 GU SSAN 13& O Champs ","12/19/2020","Swim Streamline at Northampton","GU","","770","5","Yes"
"107","Dankert, Owen","1000","153701384","1000 FR SCY","16","9:34.84","9:34.84","""AAAA""","2021 IN Senior State Champs Combined","3/12/2021","Fort Wayne Swim Team","IN","","787","5","Yes"
"108","Hayburn, Joseph","1000","154337152","1000 FR SCY","17","9:34.86","9:34.86","""AAA""","2021 MD ASC Virtual Meet 4/24 - Sessio","4/24/2021","Annapolis Swim Club","MD","","770","5","Yes"
"109","Pflieger, Aidan","1000","153738524","1000 FR SCY","16","9:34.91","9:34.91","""AAAA""","2021 UT CA-NV Sectionals St. George","3/14/2021","Reno Aquatic Club","PC","","787","5","Yes"
"110","Metzler, Austin","1000","153989538","1000 FR SCY","16","9:34.98","9:34.98","""AAAA""","2021 UT Speedo Swimvitational","3/28/2021","Jeffco Hurricanes","CO","","786","5","Yes"
"111","Thomas, Hugo","1000","154343572","1000 FR SCY","17","9:35.02","9:35.02","""AAA""","2021 UT Speedo Sectionals - St George","4/22/2021","Alto Swim Club","PC","","769","5","Yes"
"112","Shoemaker, William","1000","153786105","1000 FR SCY","17","9:35.10","9:35.10","""AAA""","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Sarasota Tsunami Swim Team","FL","","769","5","Yes"
"113","Newberry, Ethan","1000","151566693","1000 FR SCY","16","9:35.13","9:35.13","""AAAA""","2020 AZ NEP Saint Crispins Day Invite","10/24/2020","La Mirada Armada","CA","","785","5","Yes"
"114","Eschbach, Gabe","1000","153701526","1000 FR SCY","17","9:35.15","9:35.15","""AAA""","2021 IN Senior State Champs Combined","3/12/2021","Duneland Swim Club","IN","","768","5","Yes"
"115","Schimmel, Griffen","1000","152331932","1000 FR SCY","17","9:35.16","9:35.16","""AAA""","2020 MR LIAC Travel To Nowhere Invitational","12/11/2020","Long Island Aquatic Club","MR","","768","5","Yes"
"116","Adley, Logan","1000","151921864","1000 FR SCY","16","9:35.51","9:35.51","""AAAA""","2020 NC TAC Blizzard Blitz","12/10/2020","TAC Titans","NC","","784","5","Yes"
"117","Edmund, Mason","1000","151377588","1000 FR SCY","16","9:35.83","9:35.83","""AAAA""","2020 NT Fright Fest Invite","10/31/2020","North Texas Nadadores","NT","","782","5","Yes"
"118","Robillard, Logan","1000","154061327","1000 FR SCY","16","9:35.90","9:35.90","""AAAA""","2021 AZ Spring Speedo Sectionals-2 @ PSC","3/25/2021","Coeur D'alene Area Swim Team","IE","","782","5","Yes"
"119","Dean, Blakely","1000","153462767","1000 FR SCY","17","9:35.98","9:35.98","""AAA""","2021 VA VSI SC Senior Champion","3/7/2021","Quest Swimming","VA","","764","5","Yes"
"120","Finster, Ryan","1000","153784069","1000 FR SCY","16","9:36.03","9:36.03","""AAAA""","2021 FL Swimming Spring Sr Champs-South","3/11/2021","Saint Petersburg Aquatics","FL","","781","5","Yes"
"121","Whiting, Ethan","1000","153889133","1000 FR SCY","17","9:36.22","9:36.22","""AAA""","2021 GA Sr. Short Course State Ch","3/21/2021","SwimAtlanta","GA","","763","5","Yes"
"122","Sweetser, Sam","1000","153846831","1000 FR SCY","17","9:36.23","9:36.23","""AAA""","2021 FL NCSA Spring Swimming Championships","3/20/2021","NOVA of Virginia Aquatics, Inc","VA","","763","5","Yes"
"123","Luna, Leo","1000","151349962","1000 FR SCY","17","9:36.51","9:36.51","""AAA""","2020 ST AAAA-NE Halloween Clos","10/31/2020","Alamo Area Aquatic Association","ST","","762","5","Yes"
"124","Musleh, Pharis","1000","153592046","1000 FR SCY","17","9:36.55","9:36.55","""AAA""","2021 GU SPA Spring Champs","3/5/2021","South Texas Aquatics","GU","","762","5","Yes"
"125","Beyer, Brady","1000","153701066","1000 FR SCY","16","9:36.60","9:36.60","""AAAA""","2021 IN Senior State Champs Combined","3/12/2021","Club Olympia Swim Team","IN","","779","5","Yes"
"126","Johnson, Christian","1000","153940404","1000 FR SCY","16","9:36.64","9:36.64","""AAAA""","2021 LA Short Course State Cha","3/25/2021","Nu Wave Swim Club","LA","","778","5","Yes"
"127","Mamaril, Colin","1000","153463184","1000 FR SCY","16","9:36.78","9:36.78","""AAAA""","2021 VA VSI SC Senior Champion","3/7/2021","Tide Swimming","VA","","778","5","Yes"
"128","Zoota, David","1000","151705839","1000 FR SCY","16","9:36.91","9:36.91","""AAAA""","2020 MR EAST Thanksgiving Time Trial","11/20/2020","Empire Swimming","MR","","777","5","Yes"
"129","Beehler, Matt","1000","153843501","1000 FR SCY","16","9:37.00","9:37.00","""AAAA""","2021 FL NCSA Spring Swimming Championships","3/20/2021","Long Island Aquatic Club","MR","","777","5","Yes"
