"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Magahey, Jake","1650","135964296","1650 FR SCY","17","14:51.54","14:51.54","2022 Summer Nationals (LCM)","2018 Winter Junior Nats - East","12/8/2018","SwimAtlanta","GA","","969","6","Yes"
"2","Katz, Arik","1650","135964205","1650 FR SCY","17","15:01.92","15:01.92","2022 Summer Nationals (LCM)","2018 Winter Junior Nats - East","12/8/2018","Sarasota Tsunami Swim Team","FL","","942","6","Yes"
"3","Heasley, Ethan","1650","139936322","1650 FR SCY","17","15:03.24","15:03.24","2022 Summer Nationals (LCM)","2019 Sectionals - Federal Way","3/17/2019","Hillsboro Swim Team","OR","","938","6","Yes"
"4","Brune, Noah","1650","135965212","1650 FR SCY","17","15:07.52","15:07.52","2022 Summer Nationals (LCM)","2018 Winter Junior Nats - West","12/8/2018","Mission Viejo Nadadores","CA","","927","6","Yes"
"5","Kopp, Tyler","1650","135966289","1650 FR SCY","16","15:08.72","15:08.72","2022 Summer Nationals (LCM)","2018 Winter Junior Nats - West","12/8/2018","Katy Aquatic Team For Youth","GU","","928","6","Yes"
"6","Mitchell, Jake","1650","135964390","1650 FR SCY","16","15:09.39","15:09.39","2022 Summer Nationals (LCM)","2018 Winter Junior Nats - East","12/8/2018","Carmel Swim Club","IN","","926","6","Yes"
"7","Grum, Ian","1650","135964060","1650 FR SCY","17","15:09.95","15:09.95","2022 Summer Nationals (LCM)","2018 Winter Junior Nats - East","12/8/2018","Dynamo Swim Club","GA","","920","6","Yes"
"8","Plage, James","1650","138827444","1650 FR SCY","16","15:11.81","15:11.81","2022 Summer Juniors (LCM)","2019 AD Region 1 Short Course Inv","2/15/2019","Aquabears","CT","","920","6","Yes"
"9","Williams, Jude","1650","135967718","1650 FR SCY","16","15:11.84","15:11.84","2022 Summer Juniors (LCM)","2018 Winter Junior Nats - West","12/8/2018","Riverside Aquatics Association","CA","","920","6","Yes"
"10","Oliver, Sam","1650","140520695","1650 FR SCY","16","15:12.66","15:12.66","2022 Summer Juniors (LCM)","2019 NCSA Spring Championship","3/23/2019","Snow Swimming","PV","","918","6","Yes"
"11","Leuthold, Jack","1650","135966416","1650 FR SCY","17","15:13.94","15:13.94","2022 Summer Juniors (LCM)","2018 Winter Junior Nats - West","12/8/2018","Billings Aquatic Club","MT","","910","6","Yes"
"12","Gallant, Will","1650","136194694","1650 FR SCY","17","15:16.29","15:16.29","2022 Summer Juniors (LCM)","2018 NE NSSC Dec Invite","12/6/2018","West Hartford Aquatic Team","CT","","904","6","Yes"
