="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="1","Lucas, Cooper",="200",="151930406",="200 FL SCY",="15",="1:45.66",="1:45.66",="2021 Winter US Open (LCM)",="2020 NT LAC ARENA Winter Champs",="12/12/2020",="Lakeside Aquatic Club",="NT",="",="999",="19",="Yes"
="2","Heilman, Thomas",="200",="154123540",="200 FL SCY",="14",="1:46.13",="1:46.13",="2021 Winter US Open (LCM)",="2021 MA AP YMCA Swimming Festi",="4/11/2021",="Cavalier Aquatics/Piedmont Family YMCA",="VA",="",="1049",="19",="Yes"
="3","Hochwalt, Michael",="200",="154342314",="200 FL SCY",="15",="1:47.80",="1:47.80",="2022 Summer Juniors (LCM)",="2021 UT Speedo Sectionals - St George",="4/22/2021",="Spokane Waves Aquatic Team",="IE",="",="953",="19",="Yes"
="4","McFadden, Henry",="200",="152004622",="200 FL SCY",="15",="1:48.26",="1:48.26",="2021 Winter Juniors (SCY)",="2020 MA Winter 18 & Under Champs",="12/10/2020",="Jersey Wahoos",="MA",="",="943",="19",="Yes"
="5","Keogh, Evan",="200",="153784710",="200 FL SCY",="15",="1:48.43",="1:48.43",="2021 Winter Juniors (SCY)",="2021 FL Swimming Spring Sr Champs-South",="3/14/2021",="Sarasota Tsunami Swim Team",="FL",="",="939",="19",="Yes"
="6","Poplawski, Richard",="200",="153982614",="200 FL SCY",="14",="1:48.61",="1:48.61",="2021 Winter Juniors (SCY)",="2021 NJ SCAR Scarlet Pandemic Games",="3/28/2021",="Scarlet Aquatics",="NJ",="",="996",="19",="Yes"
="7","Fleig, Isaac",="200",="153844444",="200 FL SCY",="15",="1:49.03",="1:49.03",="2021 Winter Juniors (SCY)",="2021 FL NCSA Spring Swimming Championships",="3/17/2021",="Unattached",="WI",="",="926",="19",="Yes"
="8","Hitchcock, Drew",="200",="151880545",="200 FL SCY",="15",="1:49.05",="1:49.05",="2021 Winter Juniors (SCY)",="2020 SE 18 & Under Swimming Champs",="12/13/2020",="Baylor Swim Club",="SE",="",="926",="19",="Yes"
="9","Ruthven, Carter",="200",="151854583",="200 FL SCY",="15",="1:49.48",="1:49.48",="2021 Winter Juniors (SCY)",="2020 UT Red Rock Invitational",="12/5/2020",="Loveland Swim Club",="CO",="",="917",="19",="Yes"
="10","Guerrero, Victor",="200",="153596861",="200 FL SCY",="15",="1:49.78",="1:49.78",="2021 Winter Juniors (SCY)",="2021-NT Speedo Lone Star Invitational",="3/4/2021",="The Woodlands Swim Team",="GU",="Yes",="911",="19",="Yes"
="11","Dunkel, Nolan",="200",="153829785",="200 FL SCY",="15",="1:49.84",="1:49.84",="2021 Winter Juniors (SCY)",="2021 PV SC Championship Series- Wave II",="3/20/2021",="Arlington Aquatic Club",="PV",="",="909",="19",="Yes"
="12","Swearingen, Chase",="200",="153846823",="200 FL SCY",="15",="1:50.10",="1:50.10",="2021 Winter Juniors (SCY)",="2021 FL NCSA Spring Swimming Championships",="3/17/2021",="New Albany Aquatic Club",="OH",="",="904",="19",="Yes"
="13","Parent, Josh",="200",="151364060",="200 FL SCY",="15",="1:50.11",="1:50.11",="2021 Winter Juniors (SCY)",="2020 NE CRA October Meet",="10/30/2020",="Bluefish Swim Club",="NE",="",="904",="19",="Yes"
="14","Baffico, Felipe",="200",="151944682",="200 FL SCY",="15",="1:50.18",="1:50.18",="2021 Winter Juniors (SCY)",="2020 FL Virtual Champs Site 1",="12/13/2020",="Sarasota Sharks",="FL",="",="902",="19",="Yes"
="15","Maldari, Caleb",="200",="153029428",="200 FL SCY",="15",="1:50.46",="1:50.46",="2021 Winter Juniors (SCY)",="2021 NE CRA Feb 15th Break Mee",="2/15/2021",="Bluefish Swim Club",="NE",="",="896",="19",="Yes"
="16","Marsteiner, Matthew",="200",="153269875",="200 FL SCY",="14",="1:50.57",="1:50.57",="2021 Winter Juniors (SCY)",="2021 NC TAC SC AG Champs",="2/25/2021",="New Wave Swim Team",="NC",="",="955",="19",="Yes"
="17","Trevino-Lozano, Izaiah",="200",="153739000",="200 FL SCY",="15",="1:50.68",="1:50.68",="2021 Winter Juniors (SCY)",="2021 UT CA-NV Sectionals St. George",="3/13/2021",="Fusion Aquatics",="CA",="",="892",="19",="Yes"
="18","Arioti, Adriano",="200",="153829284",="200 FL SCY",="14",="1:50.71",="1:50.71",="2021 Winter Juniors (SCY)",="2021 PV SC Championship Series- Wave II",="3/20/2021",="Rockville Montgomery Swim Club",="PV",="",="952",="19",="Yes"
="19","Chapa, Grant",="200",="151929439",="200 FL SCY",="15",="1:50.74",="1:50.74",="2021 Winter Juniors (SCY)",="2020 NT LAC ARENA Winter Champs",="12/12/2020",="Metroplex Aquatics",="NT",="",="890",="19",="Yes"
="19","Hatcher, Max",="200",="153596926",="200 FL SCY",="15",="1:50.74",="1:50.74",="2021 Winter Juniors (SCY)",="2021-NT Speedo Lone Star Invitational",="3/4/2021",="North Texas Nadadores",="NT",="",="890",="19",="Yes"
="21","Dinunzio, Bobby",="200",="152081712",="200 FL SCY",="15",="1:50.79",="1:50.79",="2021 Winter Juniors (SCY)",="2020 VA NOVA Sr Holiday Champs",="12/21/2020",="Tide Swimming",="VA",="",="889",="19",="Yes"
="22","Stibrich, Luke",="200",="153598279",="200 FL SCY",="15",="1:50.88",="1:50.88",="""AAAA""",="2021-NT Speedo Lone Star Invitational",="3/4/2021",="Blue Tide Aquatics",="GU",="",="887",="19",="Yes"
="23","Massucco, Josean",="200",="151269183",="200 FL SCY",="15",="1:50.89",="1:50.89",="""AAAA""",="2020 SE October Intrasquad Meet",="10/24/2020",="Baylor Swim Club",="SE",="",="887",="19",="Yes"
="24","Grove, Jacques",="200",="151372681",="200 FL SCY",="15",="1:50.95",="1:50.95",="""AAAA""",="2020 PC LAC Time Trials",="10/10/2020",="Livermore Aqua Cowboys",="PC",="",="886",="19",="Yes"
="25","Najera, Humberto",="200",="151876678",="200 FL SCY",="15",="1:51.08",="1:51.08",="""AAAA""",="2020 AZ MAC Senior Holiday Chall",="12/5/2020",="Mission Viejo Nadadores",="CA",="",="883",="19",="Yes"
="26","McCurdy, Adam",="200",="151936473",="200 FL SCY",="15",="1:51.10",="1:51.10",="""AAAA""",="2020 IN OLY Winter Invite",="12/13/2020",="Fort Wayne Swim Team",="IN",="",="883",="19",="Yes"
="27","Verdolaga, Daniel",="200",="154550358",="200 FL SCY",="15",="1:51.15",="1:51.15",="""AAAA""",="2021 CA NOVA Sr Race Ser Champs",="5/8/2021",="Irvine Novaquatics",="CA",="",="882",="19",="Yes"
="28","Zhang, Weifan",="200",="153847267",="200 FL SCY",="15",="1:51.16",="1:51.16",="""AAAA""",="2021 FL NCSA Spring Swimming Championships",="3/17/2021",="Swim Houston Aquatics Center",="GU",="",="882",="19",="Yes"
="29","Gamilla, Jaeddan",="200",="153760489",="200 FL SCY",="15",="1:51.17",="1:51.17",="""AAAA""",="2021 ILOP Illinois Swimming Winter Open",="3/18/2021",="Maverick Swim Club",="IL",="",="881",="19",="Yes"
="30","Miles, Wes",="200",="153875117",="200 FL SCY",="15",="1:51.29",="1:51.29",="""AAAA""",="2021 GU FCST Spring Champs",="3/6/2021",="Cypress Fairbanks Swim Club",="GU",="",="879",="19",="Yes"
="31","Gibbs, Henry",="200",="153596796",="200 FL SCY",="15",="1:51.30",="1:51.30",="""AAAA""",="2021-NT Speedo Lone Star Invitational",="3/4/2021",="Palo Alto Stanford Aquatics",="PC",="",="879",="19",="Yes"
="32","Caples, Devyn",="200",="154852874",="200 FL SCY",="15",="1:51.34",="1:51.34",="""AAAA""",="2021 PC TERA SCY & LCM ""Tri"" Senior Meet",="5/21/2021",="Pleasanton Seahawks",="PC",="",="878",="19",="Yes"
="32","Salinas, Isaiah",="200",="153598032",="200 FL SCY",="15",="1:51.34",="1:51.34",="""AAAA""",="2021-NT Speedo Lone Star Invitational",="3/4/2021",="Alamo Area Aquatic Association",="ST",="",="878",="19",="Yes"
="34","Paegle, Lukas",="200",="153842279",="200 FL SCY",="14",="1:51.57",="1:51.57",="2021 Futures (LCM)",="2021 IN SC AGS COMBINED",="3/21/2021",="Indiana Swim Club",="IN",="",="934",="19",="Yes"
="35","Roberts, Evan",="200",="151930878",="200 FL SCY",="15",="1:51.62",="1:51.62",="""AAAA""",="2020 NT LAC ARENA Winter Champs",="12/12/2020",="Waterloo Swimming",="ST",="",="872",="19",="Yes"
="36","Haney, Max",="200",="153844851",="200 FL SCY",="15",="1:51.71",="1:51.71",="""AAAA""",="2021 FL NCSA Spring Swimming Championships",="3/17/2021",="OLY Swimming",="MI",="",="870",="19",="Yes"
="37","Bellotti, Hayden",="200",="151382837",="200 FL SCY",="15",="1:51.74",="1:51.74",="""AAAA""",="2020 GU TWST Tri Invite",="10/31/2020","First Colony Swim Team, Inc.",="GU",="",="869",="19",="Yes"
="38","Tsai, Alvin",="200",="151901311",="200 FL SCY",="15",="1:51.77",="1:51.77",="""AAAA""",="2020 MR LIAC Travel To Nowhere Invitational",="12/13/2020",="Long Island Aquatic Club",="MR",="",="869",="19",="Yes"
="39","Commins, Andy",="200",="153823359",="200 FL SCY",="15",="1:51.81",="1:51.81",="""AAAA""",="2021 NC NCAC SC Tar Heel States",="3/20/2021",="North Carolina Aquatic Club",="NC",="",="868",="19",="Yes"
="40","Mindlin, Ethan",="200",="153747256",="200 FL SCY",="14",="1:51.84",="1:51.84",="2021 Futures (LCM)",="2021 AZ  SC Age Group Classic",="3/14/2021",="Swim Neptune",="AZ",="",="928",="19",="Yes"
="41","Cotton, Allen",="200",="153374865",="200 FL SCY",="15",="1:51.85",="1:51.85",="""AAAA""",="2021 IN  OLY Winter Championships",="2/28/2021",="Portage Aquatic Club",="MI",="",="867",="19",="Yes"
="42","Wu, Ben",="200",="154900893",="200 FL SCY",="15",="1:51.95",="1:51.95",="""AAAA""",="2021 CT CPAC May RTC Meet",="5/16/2021",="Stamford Sailfish Aquatic Club",="CT",="",="865",="19",="Yes"
="43","Johnson, Zane",="200",="153163934",="200 FL SCY",="14",="1:51.98",="1:51.98",="2021 Futures (LCM)",="2021 SI 12-14 BAY SBA FEB MEET",="2/21/2021",="South Bay Aquatics",="SI",="",="926",="19",="Yes"
="44","Laurito, Anthony",="200",="153552319",="200 FL SCY",="14",="1:52.13",="1:52.13",="2021 Futures (LCM)",="2021 GU TWST Short Course TAGS",="3/6/2021",="Aquastar",="GU",="",="922",="19",="Yes"
="45","Chung, Hudson",="200",="153972010",="200 FL SCY",="15",="1:52.14",="1:52.14",="""AAAA""",="2021 VA SRVA SR Shamrock Showd",="3/28/2021",="BGC-N. Westchester Marlins",="MR",="",="861",="19",="Yes"
="46","Power, Zach",="200",="153738558",="200 FL SCY",="14",="1:52.15",="1:52.15",="2021 Futures (LCM)",="2021 UT CA-NV Sectionals St. George",="3/13/2021",="Lakeridge Swim Team",="PC",="",="922",="19",="Yes"
="47","Moyer, Jd",="200",="154020427",="200 FL SCY",="15",="1:52.17",="1:52.17",="""AAAA""",="2021 MA KA Sr. Keystone Classic",="3/26/2021",="Jersey Wahoos",="MA",="",="860",="19",="Yes"
="48","Walker, Logan",="200",="151417263",="200 FL SCY",="15",="1:52.24",="1:52.24",="""AAAA""",="2020 NT LAC Fall Classic",="11/7/2020",="Nitro Swimming",="ST",="",="859",="19",="Yes"
="49","McMullan, Thackston",="200",="153573789",="200 FL SCY",="14",="1:52.25",="1:52.25",="2021 Futures (LCM)",="2021 OH CM OSI LSC Virtual Cha",="3/7/2021",="Cincinnati Marlins",="OH",="",="920",="19",="Yes"
="50","Rennard, Charlie",="200",="154108683",="200 FL SCY",="15",="1:52.28",="1:52.28",="""AAAA""",="2021 MA AP YMCA Swimming Festi",="4/10/2021",="YMCA of Greater Monmouth County",="NJ",="",="858",="19",="Yes"
="51","Balbi, Diego",="200",="153843401",="200 FL SCY",="15",="1:52.38",="1:52.38",="""AAAA""",="2021 FL NCSA Spring Swimming Championships",="3/17/2021",="Saint Andrew's Aquatics",="FG",="",="856",="19",="Yes"
="52","Turner, Mason",="200",="153710076",="200 FL SCY",="14",="1:52.39",="1:52.39",="2021 Futures (LCM)",="2021 IA DSMY Speedo Sectionals",="3/12/2021",="Unattached",="IA",="",="917",="19",="Yes"
="53","Jones, Keaton",="200",="151193336",="200 FL SCY",="15",="1:52.42",="1:52.42",="""AAAA""",="2020 AZ NEP Herculean Invitational E",="9/7/2020",="Unattached",="AZ",="",="855",="19",="Yes"
="54","Burnley, Blake",="200",="153886298",="200 FL SCY",="15",="1:52.43",="1:52.43",="""AAAA""",="2021 GA Sr. Short Course State Ch",="3/20/2021",="SwimAtlanta",="GA",="",="855",="19",="Yes"
="55","Enoch, Gregg",="200",="153841516",="200 FL SCY",="14",="1:52.47",="1:52.47",="2021 Futures (LCM)",="2021 IN SC AGS COMBINED",="3/21/2021",="Carmel Swim Club",="IN",="",="915",="19",="Yes"
="56","Hou, Jeffrey",="200",="153760570",="200 FL SCY",="14",="1:52.71",="1:52.71",="2021 Futures (LCM)",="2021 ILOP Illinois Swimming Winter Open",="3/18/2021",="FMC Aquatic",="IL",="",="910",="19",="Yes"
="57","D'Ariano, Landon",="200",="154310496",="200 FL SCY",="15",="1:52.72",="1:52.72",="""AAAA""",="2021 MA KA SC Senior Champs",="4/24/2021",="Germantown Academy Aquatic  Club",="MA",="",="849",="19",="Yes"
="58","Hendrick, Jack",="200",="151877396",="200 FL SCY",="15",="1:52.78",="1:52.78",="""AAAA""",="2020 PC LAC Time Trials",="12/5/2020",="Livermore Aqua Cowboys",="PC",="",="848",="19",="Yes"
="59","Nicholas, Spencer",="200",="151404813",="200 FL SCY",="15",="1:52.79",="1:52.79",="""AAAA""",="2020 SE NAC-Lakeside November Challeng",="11/7/2020",="Nashville Aquatic Club",="SE",="",="848",="19",="Yes"
="60","Keen, Troy",="200",="151818559",="200 FL SCY",="14",="1:52.83",="1:52.83",="2021 Futures (LCM)",="2020 NC NCS Winter 18U Champs",="12/5/2020",="SwimMAC Carolina",="NC",="",="908",="19",="Yes"
="61","Nunez, Ryan",="200",="153845934",="200 FL SCY",="15",="1:52.85",="1:52.85",="""AAAA""",="2021 FL NCSA Spring Swimming Championships",="3/17/2021",="Long Island Express",="MR",="",="846",="19",="Yes"
="62","Menchhofer, Bryce",="200",="154068991",="200 FL SCY",="15",="1:52.94",="1:52.94",="""AAAA""",="2021 OH AP YMCA Swimming Festival",="4/2/2021",="Blue Ash YMCA Swim Team",="OH",="",="845",="19",="Yes"
="63","Dankert, Owen",="200",="151935161",="200 FL SCY",="15",="1:52.95",="1:52.95",="""AAAA""",="2020 IN OLY Winter Invite",="12/13/2020",="Fort Wayne Swim Team",="IN",="",="844",="19",="Yes"
="64","Lee, Eric",="200",="152934390",="200 FL SCY",="15",="1:52.96",="1:52.96",="""AAAA""",="2021 NJ SCAR Scarlet Cabin Fever",="1/30/2021",="Scarlet Aquatics",="NJ",="",="844",="19",="Yes"
="65","Miner, Wyatt",="200",="153738365",="200 FL SCY",="15",="1:52.98",="1:52.98",="""AAAA""",="2021 UT CA-NV Sectionals St. George",="3/13/2021",="Riverside Aquatics Association",="CA",="",="844",="19",="Yes"
="66","Bragan-Fitzgerald, Franco",="200",="153783516",="200 FL SCY",="15",="1:53.01",="1:53.01",="""AAAA""",="2021 FL Swimming Spring Sr Champs-South",="3/14/2021",="Treasure Coast Swimming Conquistadores",="FL",="",="843",="19",="Yes"
="66","Rodgers, Ian",="200",="153463411",="200 FL SCY",="15",="1:53.01",="1:53.01",="""AAAA""",="2021 VA VSI SC Senior Champion",="3/7/2021",="Coast Guard Blue Dolphins",="VA",="",="843",="19",="Yes"
="68","Helman, Larkin",="200",="151930009",="200 FL SCY",="15",="1:53.09",="1:53.09",="""AAAA""",="2020 NT LAC ARENA Winter Champs",="12/12/2020",="Dads Club Swim Team",="GU",="",="841",="19",="Yes"
="69","Lloyd, Landon",="200",="153807158",="200 FL SCY",="15",="1:53.10",="1:53.10",="""AAAA""",="2021 NC TAC Tar Heel States",="3/20/2021",="TAC Titans",="NC",="",="841",="19",="Yes"
="70","Johnson, Bradford",="200",="153845023",="200 FL SCY",="15",="1:53.15",="1:53.15",="""AAAA""",="2021 FL NCSA Spring Swimming Championships",="3/17/2021",="Huntsville Swim Association",="SE",="",="840",="19",="Yes"
="71","Jones, Will",="200",="154060866",="200 FL SCY",="15",="1:53.22",="1:53.22",="""AAAA""",="2021 AZ Spring Speedo Sectionals-2 @ PSC",="3/25/2021",="Olympus Aquatics",="UT",="",="839",="19",="Yes"
="72","Cratsenberg, Miles",="200",="154341779",="200 FL SCY",="15",="1:53.40",="1:53.40",="""AAAA""",="2021 UT Speedo Sectionals - St George",="4/22/2021",="Bellingham Bay Swim Team",="PN",="",="835",="19",="Yes"
="72","Naoroz, Devin",="200",="151371317",="200 FL SCY",="15",="1:53.40",="1:53.40",="""AAAA""",="2020 VA NOVA Senior Classic",="10/31/2020","NOVA of Virginia Aquatics, Inc",="VA",="",="835",="19",="Yes"
="74","Bose, Levi",="200",="153258114",="200 FL SCY",="15",="1:53.41",="1:53.41",="""AAAA""",="2021 ST AQTX STAGS Champs-North",="2/28/2021",="Nitro Swimming",="ST",="",="835",="19",="Yes"
