"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Gu, Rafael","50","147088820","50 FR SCY","15","20.38","20.38","2021 Winter US Open (LCM)","2019 Winter Junior Nats - West","12/12/2019","Rose Bowl Aquatics","CA","","946","1","Yes"
"2","Horton, Peter","50","149467729","50 FR SCY","15","20.40","20.40","2022 Summer Juniors (LCM)","2020 ST OB UIL 6A State Meet","2/14/2020","Houston Bridge Bats","GU","","944","1","Yes"
"3","Bork, Samuel","50","147088626","50 FR SCY","15","20.43","20.43","2022 Summer Juniors (LCM)","2019 Winter Junior Nats - West","12/12/2019","Mid Wisconsin Wave Makers","WI","","941","1","Yes"
"4","Sungail, Sage","50","145945518","50 FR SCY","15","20.52","20.52","2021 Winter Juniors (SCY)","2019 FL FHSAA Swim & Dive Champs - 4A","11/15/2019","Patriot Aquatics","FL","","932","1","Yes"
"5","Heilman, Thomas","50","150932102","50 FR SCY","13","20.54","20.54","2021 Winter Juniors (SCY)","2020 VA Cavalier Aq Intrasquad","8/29/2020","Cavalier Aquatics/Piedmont Family YMCA","VA","","1046","1","Yes"
"6","Do, Aiken","50","150072636","50 FR SCY","15","20.56","20.56","2021 Winter Juniors (SCY)","2020 PV OB VHSL Class 6 State Meet","2/22/2020","The Fish","PV","","928","1","Yes"
"7","Hayon, Will","50","147088845","50 FR SCY","15","20.61","20.61","2021 Winter Juniors (SCY)","2019 Winter Junior Nats - West","12/12/2019","Mid Wisconsin Wave Makers","WI","","923","1","Yes"
"8","Dillingham, Diggory","50","146459034","50 FR SCY","14","20.67","20.67","2021 Winter Juniors (SCY)","2019 IA IFLY Speedo Midwest Ch","11/9/2019","Eastern Iowa Swim Federation","IA","","958","1","Yes"
"8","Dillingham, Diggory","50","149717178","50 FR SCY","14","20.67","20.67","2021 Winter Juniors (SCY)","2020 IA OBS IHSAA Boys State M","2/15/2020","Eastern Iowa Swim Federation","IA","","958","1","Yes"
"10","Salls, Drew","50","145938764","50 FR SCY","15","20.76","20.76","2021 Winter Juniors (SCY)","2019 FL FHSAA Swim & Dive Champs - 3A","11/16/2019","Bolles School Sharks","FL","","909","1","Yes"
"11","Battaglini, Lucca","50","150893189","50 FR SCY","14","20.78","20.78","2021 Winter Juniors (SCY)","2020 NC TAC TITANS Challenge","8/14/2020","Club Kick Start","NC","","947","1","Yes"
"12","Dalmacio, Ronald","50","150456480","50 FR SCY","15","20.80","20.80","2021 Futures (LCM)","2020 Sectionals - Carlsbard","2/29/2020","Rose Bowl Aquatics","CA","","905","1","Yes"
"13","Weaver, Ryan","50","145944178","50 FR SCY","15","20.83","20.83","2021 Futures (LCM)","2019 NC ECA Southeastern Class","11/15/2019","Carolina Aquatic Team","NC","","902","1","Yes"
"14","Vorthmann, Ben","50","147103026","50 FR SCY","15","20.85","20.85","2021 Futures (LCM)","2019 Winter Junior Nats - West","12/13/2019","Lawrence Aquahawks","MV","","900","1","Yes"
"15","Minassian, Nareg","50","147081693","50 FR SCY","15","20.87","20.87","2021 Futures (LCM)","2019 Winter Junior Nats - East","12/12/2019","Crimson Aquatics","NE","","898","1","Yes"
"16","Barney, Cam","50","149468801","50 FR SCY","15","20.89","20.89","2021 Futures (LCM)","2020 UT 6A State OBS","2/14/2020","Lehi Aquatics","UT","","896","1","Yes"
"17","Harms, Ike","50","150457023","50 FR SCY","15","20.90","20.90","2021 Futures (LCM)","2020 Sectionals - Carlsbard","2/29/2020","Canyons Aquatic Club","CA","","895","1","Yes"
"18","Kulow, Jonny","50","147088929","50 FR SCY","15","20.92","20.92","2021 Futures (LCM)","2019 Winter Junior Nats - West","12/12/2019","Lander Swim Club","WY","","893","1","Yes"
"19","Jao, Nathan","50","146717150","50 FR SCY","15","20.93","20.93","2021 Futures (LCM)","2019 NC ATOM Winter Invite","12/6/2019","Enfinity Aquatic Club","NC","","892","1","Yes"
"20","Filipovic, Alec","50","146320692","50 FR SCY","15","20.94","20.94","2021 Futures (LCM)","2019 WI LAKE Fall Western Grea","11/23/2019","St Charles Swim Team","IL","","891","1","Yes"
"20","Hodgson, Lucas","50","150200225","50 FR SCY","15","20.94r","20.94","2021 Futures (LCM)","2020 MA OB Easterns","2/14/2020","YMCA Of Greenwich Marlins","CT","","891","1","Yes"
"22","Yeomans, Josiah","50","147379622","50 FR SCY","15","20.95","20.95","2021 Futures (LCM)","2019 NC TAC TITANS Blizzard Blitz","12/14/2019","Quest Swimming","VA","","890","1","Yes"
"23","Valdez, Roman","50","150555387","50 FR SCY","15","21.02r","21.02","2021 Futures (LCM)","2020 GHSA 6-7A State Swimming","2/6/2020","Unattached","US","","883","1","Yes"
"24","McCarty, Quintin","50","146089482","50 FR SCY","15","21.05r","21.05","2021 Futures (LCM)","2019 CO PPA vs FAST vs FST vs","11/10/2019","Pikes Peak Athletics","CO","","880","1","Yes"
"25","Schneider, Justin","50","145973326","50 FR SCY","15","21.06","21.06","2021 Futures (LCM)","2019 CA SRS Championships","11/16/2019","Temecula Swim Club","CA","","880","1","Yes"
"26","Scholl, Ben","50","149467974","50 FR SCY","15","21.09","21.09","2021 Futures (LCM)","2020 ST OB UIL 6A State Meet","2/14/2020","Cypress Fairbanks Swim Club","GU","","877","1","Yes"
