"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Dillingham, Diggory","50","159381285","50 FR SCY","16","19.52","19.52","2022 Summer Nationals (LCM)","2021 West Speedo Winter Junior","12/9/2021","Bend Swim Club","OR","","981","1","Yes"
"2","Scholl, Ben","50","159408254","50 FR SCY","16","19.88r","19.88","2021 Winter US Open (LCM)","2021 West Speedo Winter Junior","12/10/2021","Cypress Fairbanks Swim Club","GU","","944","1","Yes"
"3","Elliott, Matthew","50","159381293","50 FR SCY","16","19.89","19.89","2021 Winter US Open (LCM)","2021 West Speedo Winter Junior","12/9/2021","Quicksilver Swimming","PC","","943","1","Yes"
"4","Battaglini, Lucca","50","159381025","50 FR SCY","16","19.96","19.96","2021 Winter US Open (LCM)","2021 East Speedo Winter Junior","12/9/2021","Unattached","NC","","936","1","Yes"
"5","Wang, Sonny","50","159381390","50 FR SCY","16","20.03","20.03","2021 Winter US Open (LCM)","2021 West Speedo Winter Junior","12/9/2021","Waterloo Swimming","ST","","929","1","Yes"
"6","Croley, Evan","50","159381281","50 FR SCY","15","20.04","20.04","2021 Winter US Open (LCM)","2021 West Speedo Winter Junior","12/9/2021","Streamline Aquatics","ST","","979","1","Yes"
"7","Kharun, Ilya","50","159381333","50 FR SCY","16","20.16","20.16","2021 Winter US Open (LCM)","2021 West Speedo Winter Junior","12/9/2021","Sandpipers Of Nevada","CA","","916","1","Yes"
"8","Kelly, Jeremy","50","159408291","50 FR SCY","15","20.22r","20.22","2021 Winter US Open (LCM)","2021 West Speedo Winter Junior","12/10/2021","Nitro Swimming","ST","","961","1","Yes"
"9","Diehl, Daniel","50","159357815","50 FR SCY","16","20.29","20.29","2021 Winter US Open (LCM)","2021 East Speedo Winter Junior","12/9/2021","YMCA of Cumberland","MD","","903","1","Yes"
"10","Harrington, Ethan","50","159371209","50 FR SCY","16","20.30","20.30","2021 Winter US Open (LCM)","2021 West Speedo Winter Junior","12/9/2021","Palo Alto Stanford Aquatics","PC","","902","1","Yes"
"11","Williams, Hudson","50","159381168","50 FR SCY","16","20.31","20.31","2021 Winter US Open (LCM)","2021 East Speedo Winter Junior","12/9/2021","New Albany Aquatic Club","OH","","901","1","Yes"
"12","Winkler, Kaii","50","158213941","50 FR SCY","15","20.38r","20.38","2021 Winter US Open (LCM)","2021 FL FHSAA Class 1A Swimming Championships","11/6/2021","Unattached","FG","","946","1","Yes"
"13","Germonprez, Nate","50","157065136","50 FR SCY","16","20.39","20.39","2021 Winter US Open (LCM)","2021 MW ACE River Races","10/3/2021","iNspire Swim Team","MW","","893","1","Yes"
"14","Li, Daniel","50","159796594","50 FR SCY","16","20.41","20.41","2022 Summer Juniors (LCM)","2021 ST TXLA Jingle Bell Splash","12/18/2021","Unattached","ST","","892","1","Yes"
"15","Williamson, Maximus","50","159371653","50 FR SCY","15","20.46","20.46","2022 Summer Juniors (LCM)","2021 West Speedo Winter Junior","12/9/2021","North Texas Nadadores","NT","","938","1","Yes"
"16","Quarles, Samuel","50","159408249","50 FR SCY","16","20.47r","20.47","2022 Summer Juniors (LCM)","2021 West Speedo Winter Junior","12/10/2021","Coronado Swim Association Team Elite","SI","","886","1","Yes"
"17","Jones, Roman","50","159953198","50 FR SCY","16","20.50r","20.50","2021 Winter Juniors (SCY)","2021 NJ EEX Holiday Classic XXXIV (2)","12/19/2021","Jersey Flyers Aquatic Club","NJ","","883","1","Yes"
"18","Gattnar, Marre","50","159719916","50 FR SCY","15","20.55","20.55","2021 Winter Juniors (SCY)","2021 AZ FAST Winter Lights","12/5/2021","North Bay Aquatics","PC","","929","1","Yes"
"18","Hallett, Andrew","50","159371202","50 FR SCY","16","20.55","20.55","2021 Winter Juniors (SCY)","2021 West Speedo Winter Junior","12/9/2021","Orinda Aquatics","PC","","878","1","Yes"
"20","Billitto, Andrew","50","158304712","50 FR SCY","16","20.56","20.56","2021 Winter Juniors (SCY)","2021 FL FHSAA Class 3A Swimming Championships","11/13/2021","Unattached","FL","","877","1","Yes"
"20","Swearingen, Chase","50","159358244","50 FR SCY","16","20.56","20.56","2021 Winter Juniors (SCY)","2021 East Speedo Winter Junior","12/9/2021","New Albany Aquatic Club","OH","","877","1","Yes"
"22","Papanikolaou, Marcus","50","158675764","50 FR SCY","15","20.58","20.58","2021 Winter Juniors (SCY)","2021 MA KA Thanksgiving Invitational","11/21/2021","Unattached","MA","","926","1","Yes"
"23","Zornan Ferguson, Zach","50","158431682","50 FR SCY","16","20.59","20.59","2021 Winter Juniors (SCY)","2021 PV Marlins Invitational","11/13/2021","Racer X Aquatics","AM","","874","1","Yes"
"24","Wilson, Zarek","50","158308971","50 FR SCY","16","20.61r","20.61","2021 Winter Juniors (SCY)","2021 FL FHSAA Class 4A Swimming Championships","11/12/2021","Unattached","FG","Yes","872","1","Yes"
"25","Lawson, Kris","50","159512015","50 FR SCY","16","20.65","20.65","2021 Winter Juniors (SCY)","2021 PV NCAP Invitational","12/11/2021","Nation's Capital Swim Club","PV","","868","1","Yes"
"26","Thompson, Will","50","158290558","50 FR SCY","16","20.66","20.66","2021 Winter Juniors (SCY)","2021 NC TAC Big Southern Classic","11/13/2021","TAC Titans","NC","","867","1","Yes"
"27","Johnson, Marvin","50","159183672","50 FR SCY","15","20.70","20.70","2021 Winter Juniors (SCY)","2021 SE Meet of Champs ","12/5/2021","McCallie / GPS Aquatics","SE","Yes","914","1","Yes"
"28","Aguado, Noah","50","158323810","50 FR SCY","15","20.72","20.72","2021 Winter Juniors (SCY)","2021 ILOP PAC PATRIOT PREMIERE","11/14/2021","Fox Valley Park District Riptides","IL","","912","1","Yes"
"29","Brunett, Lucas","50","159371033","50 FR SCY","16","20.73","20.73","2021 Winter Juniors (SCY)","2021 West Speedo Winter Junior","12/9/2021","Palm Desert Swim Club","CA","","860","1","Yes"
"30","Woodall, Will","50","157726573","50 FR SCY","16","20.74","20.74","2021 Winter Juniors (SCY)","2021 GU CATS Invite","10/23/2021","Spring Swim Team","GU","","859","1","Yes"
"31","Campbell, Liam","50","159371041","50 FR SCY","16","20.75","20.75","2021 Winter Juniors (SCY)","2021 West Speedo Winter Junior","12/9/2021","Bellevue Club Swim Team","PN","","858","1","Yes"
"31","Tolentino, Seth","50","159407921","50 FR SCY","16","20.75r","20.75","2021 Winter Juniors (SCY)","2021 East Speedo Winter Junior","12/10/2021","Bolles School Sharks","FL","","858","1","Yes"
"33","Brown, Logan","50","159408262","50 FR SCY","16","20.76r","20.76","2021 Winter Juniors (SCY)","2021 West Speedo Winter Junior","12/10/2021","First Colony Swim Team, Inc.","GU","","857","1","Yes"
"34","Cecchi, Nicholas","50","158308424","50 FR SCY","16","20.77","20.77","2021 Winter Juniors (SCY)","2021 FL FHSAA Class 4A Swimming Championships","11/12/2021","Unattached","FL","","856","1","Yes"
"34","Fox, Jerry","50","159357863","50 FR SCY","16","20.77","20.77","2021 Winter Juniors (SCY)","2021 East Speedo Winter Junior","12/9/2021","TAC Titans","NC","","856","1","Yes"
"34","Kohan, David","50","158820510","50 FR SCY","16","20.77r","20.77","2021 Winter Juniors (SCY)","2021 WI LAKE Fall Western Great","11/19/2021","Cats Aquatic Team","IL","","856","1","Yes"
"37","Paulk, River","50","159371472","50 FR SCY","16","20.79","20.79","2021 Winter Juniors (SCY)","2021 West Speedo Winter Junior","12/9/2021","Lubbock Swim Club","WT","","854","1","Yes"
"37","Young, Tolu","50","159371676","50 FR SCY","16","20.79","20.79","2021 Winter Juniors (SCY)","2021 West Speedo Winter Junior","12/9/2021","Metro Aquatics Boosters","PN","Yes","854","1","Yes"
"39","Davin, Tristen","50","159371088","50 FR SCY","16","20.80","20.80","""AAAA""","2021 West Speedo Winter Junior","12/9/2021","Foothills Swim Team","CO","","853","1","Yes"
"40","Abram, Aj","50","158043136","50 FR SCY","16","20.81","20.81","""AAAA""","2021 IA IFLY Midwest Challenge","11/6/2021","Greater Des Moines YMCA","IA","","852","1","Yes"
"40","Coogan Russell, Finn","50","159943996","50 FR SCY","16","20.81","20.81","""AAAA""","2021 NJ EEX Holiday Classic XXXIV (2)","12/17/2021","Lakeland Hills  YMCA","NJ","","852","1","Yes"
"40","Larrick, Zach","50","158495327","50 FR SCY","16","20.81","20.81","""AAAA""","2021  CA Kevin B Perry Senior","11/5/2021","Rose Bowl Aquatics","CA","","852","1","Yes"
"43","Dunkel, Nolan","50","159357830","50 FR SCY","16","20.82","20.82","""AAAA""","2021 East Speedo Winter Junior","12/9/2021","Arlington Aquatic Club","PV","","851","1","Yes"
"43","Misto, James","50","159358077","50 FR SCY","16","20.82","20.82","""AAAA""","2021 East Speedo Winter Junior","12/9/2021","Gator Swim Club","NE","","851","1","Yes"
"43","Weisel, Elliot","50","158932370","50 FR SCY","16","20.82","20.82","""AAAA""","2021 FL RAFC Almost Turkey Invitational","11/20/2021","Rocoa Rockets","FL","","851","1","Yes"
"46","Hohm, Nate","50","158287364","50 FR SCY","15","20.83","20.83","""AAAA""","2021 NC TAC Big Southern Classic","11/13/2021","Aquatic Team Of Mecklenburg","NC","","902","1","Yes"
"47","Hadji, Thomas","50","159371200","50 FR SCY","16","20.85","20.85","""AAAA""","2021 West Speedo Winter Junior","12/9/2021","Paseo Aquatics Swim Team","CA","","848","1","Yes"
"47","Smith, Noah","50","159071609","50 FR SCY","16","20.85","20.85","""AAAA""","2021 GA Sr. Short Course State Champs","12/4/2021","Stingrays","GA","","848","1","Yes"
"49","Pilkinton, Oliver","50","158340241","50 FR SCY","16","20.86r","20.86","""AAAA""","2021 SE TNAQ November Fall Invite","11/6/2021","Ensworth Aquatics","SE","","847","1","Yes"
