"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Salls, Drew","50","151431191","50 FR SCY","16","19.94","19.94","2021 Winter US Open (LCM)","2020 FL FHSAA 4A Swim & Dive Championships","11/7/2020","Unattached","FL","","938","1","Yes"
"2","Diehl, Daniel","50","154123333","50 FR SCY","15","19.95","19.95","2021 Winter US Open (LCM)","2021 MA AP YMCA Swimming Festi","4/10/2021","Unattached","MD","","988","1","Yes"
"3","Bell, Drayden","50","151313568","50 FR SCY","16","20.10","20.10","2021 Winter US Open (LCM)","2020 MV WSC Air Cap Circuit ","10/12/2020","Wichita Swim Club","MV","","922","1","Yes"
"4","Lins, Simon","50","153738177","50 FR SCY","16","20.11","20.11","2021 Winter US Open (LCM)","2021 UT CA-NV Sectionals St. George","3/13/2021","Piedmont Swim Team","PC","","921","1","Yes"
"5","Modglin, Will","50","153704554","50 FR SCY","16","20.13r","20.13","2021 Winter US Open (LCM)","2021 IN Senior State Champs Combined","3/14/2021","Zionsville Swim Club","IN","","919","1","Yes"
"6","Hayon, Will","50","153844897","50 FR SCY","16","20.16","20.16","2021 Winter US Open (LCM)","2021 FL NCSA Spring Swimming Championships","3/20/2021","Mid Wisconsin Wave Makers","WI","","916","1","Yes"
"7","Heilman, Thomas","50","154123539","50 FR SCY","14","20.17","20.17","2021 Winter US Open (LCM)","2021 MA AP YMCA Swimming Festi","4/10/2021","Cavalier Aquatics/Piedmont Family YMCA","VA","","1006","1","Yes"
"8","Buff, Scotty","50","153431533","50 FR SCY","16","20.24r","20.24","2021 Winter US Open (LCM)","2021 LE OHIO HS STATE D1 CHAMP","2/27/2021","Unattached","OH","","908","1","Yes"
"9","Wang, Sonny","50","152892639","50 FR SCY","15","20.27","20.27","2021 Winter US Open (LCM)","2021 NT Regional Meet 3-6a","2/5/2021","Unattached","ST","","956","1","Yes"
"10","Dillingham, Diggory","50","151817996","50 FR SCY","15","20.28","20.28","2021 Winter US Open (LCM)","2020 NC NCS Winter 18U Champs","12/5/2020","Unattached","NC","","955","1","Yes"
"10","McCarty, Quintin","50","151037023","50 FR SCY","16","20.28","20.28","2021 Winter US Open (LCM)","2020 CO PPA vs FAST Dual South","9/27/2020","Pikes Peak Athletics","CO","","904","1","Yes"
"12","Sungail, Sage","50","151074186","50 FR SCY","16","20.30","20.30","2021 Winter US Open (LCM)","2020 FL LBHS Patriot Invitational","9/26/2020","Patriot Aquatics","FL","","902","1","Yes"
"13","Kulow, Jonny","50","153236250","50 FR SCY","16","20.36r","20.36","2021 Winter US Open (LCM)","2021 WY 3A Boys High School Championships","2/19/2021","Unattached","WY","","896","1","Yes"
"14","Scholl, Ben","50","152890062","50 FR SCY","16","20.40r","20.40","2022 Summer Juniors (LCM)","2021 GU UIL Region 5-6A Champs","2/6/2021","Unattached","GU","","893","1","Yes"
"14","Scholl, Ben","50","153598096","50 FR SCY","16","20.40","20.40","2022 Summer Juniors (LCM)","2021-NT Speedo Lone Star Invitational","3/7/2021","Cypress Fairbanks Swim Club","GU","","893","1","Yes"
"16","Filipovic, Alec","50","151292048","50 FR SCY","16","20.46","20.46","2022 Summer Juniors (LCM)","2020 ILCL SCST October Time tr","10/25/2020","St Charles Swim Team","IL","","887","1","Yes"
"16","Weber, Nick","50","153366598","50 FR SCY","16","20.46","20.46","2022 Summer Juniors (LCM)","2021 IN-O IHSAA Boys Columbus North","2/19/2021","Unattached","IN","","887","1","Yes"
"18","Dalmacio, Ronald","50","154097870","50 FR SCY","16","20.47","20.47","2022 Summer Juniors (LCM)","2021 CA ROSE Sr Intrasquad","4/10/2021","Rose Bowl Aquatics","CA","","886","1","Yes"
"19","Vanzandt, Jon","50","153598429","50 FR SCY","16","20.48","20.48","2022 Summer Juniors (LCM)","2021-NT Speedo Lone Star Invitational","3/7/2021","Lakeside Aquatic Club","NT","","885","1","Yes"
"20","Horton, Peter","50","151746043","50 FR SCY","16","20.50","20.50","2021 Winter Juniors (SCY)","2020 GU UIL 1st Annual Battle of the Donut","11/17/2020","Unattached","GU","","883","1","Yes"
"21","McGrady, Colton","50","151893194","50 FR SCY","16","20.51","20.51","2021 Winter Juniors (SCY)","2020 GA Peach State 18 and Under Champs","12/13/2020","Spartan Aquatic Club","GA","","882","1","Yes"
"22","Muhammad, Idris","50","151899957","50 FR SCY","16","20.55","20.55","2021 Winter Juniors (SCY)","2020 GA DYNA 18&U Winter Champs","12/11/2020","Dynamo Swim Club","GA","","878","1","Yes"
"22","Weaver, Ryan","50","151819364","50 FR SCY","16","20.55","20.55","2021 Winter Juniors (SCY)","2020 NC NCS Winter 18U Champs","12/5/2020","Carolina Aquatic Team","NC","","878","1","Yes"
"24","Jones, Roman","50","154061872","50 FR SCY","15","20.57","20.57","2021 Winter Juniors (SCY)","2021 FL Time Trials American Spring Cl","3/27/2021","Jersey Flyers Aquatic Club","NJ","","927","1","Yes"
"24","Papanikolaou, Marcus","50","153883058","50 FR SCY","14","20.57","20.57","2021 Winter Juniors (SCY)","2021 MA OB PIAA Boys 3A Swimmi","3/14/2021","Unattached","MA","","968","1","Yes"
"24","White, Lane","50","151417384","50 FR SCY","16","20.57","20.57","2021 Winter Juniors (SCY)","2020 NT LAC Fall Classic","11/7/2020","Texas Ford Aquatics","NT","","876","1","Yes"
"27","Gentry, Landon","50","153829946","50 FR SCY","16","20.58","20.58","2021 Winter Juniors (SCY)","2021 PV SC Championship Series- Wave II","3/18/2021","Nation's Capital Swim Club","PV","","875","1","Yes"
"27","Marsh, Mac","50","153830465","50 FR SCY","16","20.58","20.58","2021 Winter Juniors (SCY)","2021 PV SC Championship Series- Wave II","3/18/2021","Arlington Aquatic Club","PV","","875","1","Yes"
"29","Croley, Evan","50","153256057","50 FR SCY","15","20.62r","20.62","2021 Winter Juniors (SCY)","2021 ST OB UIL 6A State Meet Boys","2/26/2021","Unattached","ST","","922","1","Yes"
"29","Ehrenborg, Robert","50","154338326","50 FR SCY","16","20.62","20.62","2021 Winter Juniors (SCY)","2021 KY KHSAA State Swimming Champs","4/24/2021","Unattached","KY","","871","1","Yes"
"29","Winkler, Kaii","50","153687324","50 FR SCY","14","20.62","20.62","2021 Winter Juniors (SCY)","2021 FG Junior Olympics","3/12/2021","Eagle Aquatics","FG","","963","1","Yes"
"32","Brown, Lucius","50","152086139","50 FR SCY","16","20.64","20.64","2021 Winter Juniors (SCY)","2020 SI CSTE Time Trial SC","12/12/2020","Coronado Swim Association Team Elite","SI","","869","1","Yes"
"32","Do, Aiken","50","153235970","50 FR SCY","16","20.64","20.64","2021 Winter Juniors (SCY)","2021 VA VHSL Class 6 State Cha","2/12/2021","Unattached","PV","","869","1","Yes"
"34","Schneider, Justin","50","154882259","50 FR SCY","16","20.65","20.65","2021 Winter Juniors (SCY)","2021 CA OB CIF-SS Division 2","5/25/2021","Unattached","CA","","868","1","Yes"
"35","Roberton, Tyler","50","151522408","50 FR SCY","16","20.66r","20.66","2021 Winter Juniors (SCY)","2020 FL FHSAA 1A Swim Champs","11/15/2020","Unattached","FL","","867","1","Yes"
"35","Sergile, Sebastien","50","152040168","50 FR SCY","16","20.66","20.66","2021 Winter Juniors (SCY)","2020 GA SwimAtlanta's Holiday Showdown","12/18/2020","SwimAtlanta","GA","","867","1","Yes"
"37","Battaglini, Lucca","50","154052777","50 FR SCY","15","20.68","20.68","2021 Winter Juniors (SCY)","2021 FL ISCA International Senior Meet","3/25/2021","Club Kick Start","NC","","916","1","Yes"
"38","Jones, Keaton","50","153922097","50 FR SCY","16","20.70r","20.70","2021 Winter Juniors (SCY)","2021 AZ SPRING SPEEDO SECTIONALS-1 @ PSC","3/19/2021","Swim Neptune","AZ","","863","1","Yes"
"39","Aistars, Anders","50","154752032","50 FR SCY","16","20.71r","20.71","2021 Winter Juniors (SCY)","2021 CA OB CIF-SS South Coast League Varsity","5/20/2021","Unattached","CA","","862","1","Yes"
"40","Wimberly, Jacob","50","153491608","50 FR SCY","15","20.74","20.74","2021 Winter Juniors (SCY)","2021 NC TAC ESSZ SC Sectional","3/5/2021","SwimMAC Carolina","NC","","910","1","Yes"
"41","Bellotti, Hayden","50","153873609","50 FR SCY","16","20.75","20.75","2021 Winter Juniors (SCY)","2021 GU FCST Spring Champs","3/7/2021","First Colony Swim Team, Inc.","GU","","858","1","Yes"
"41","Fu, Alex","50","151824207","50 FR SCY","16","20.75","20.75","2021 Winter Juniors (SCY)","2020 GU TWST Winter Champs","12/5/2020","First Colony Swim Team, Inc.","GU","","858","1","Yes"
"43","Cory, Maximillian","50","155300709","50 FR SCY","16","20.78","20.78","2021 Winter Juniors (SCY)","2021 PC RHAC-SEA Dual Meet","6/12/2021","Ruby Hill Aquatics","PC","","855","1","Yes"
"43","Tester, Cruz","50","154727724","50 FR SCY","16","20.78","20.78","2021 Winter Juniors (SCY)","2021 CA OB CIF-SS Sea View League Varsity ","5/19/2021","Unattached","CA","","855","1","Yes"
"45","Kelly, Jeremy","50","153597198","50 FR SCY","15","20.79","20.79","2021 Winter Juniors (SCY)","2021-NT Speedo Lone Star Invitational","3/7/2021","Nitro Swimming","ST","","906","1","Yes"
"45","Valdez, Roman","50","153867419","50 FR SCY","16","20.79","20.79","2021 Winter Juniors (SCY)","2021 GA SC Senior State Meet","3/20/2021","Carpet Capital Aquatics Club","GA","","854","1","Yes"
"47","Dedering, Matt","50","152856990","50 FR SCY","16","20.80","20.80","""AAAA""","2021 WI OBSERVED WIAA D2 State Meet","2/5/2021","Unattached","WI","","853","1","Yes"
"47","Gooding, Grant","50","153510606","50 FR SCY","16","20.80r","20.80","""AAAA""","2021 OH OB NW District Swimmin","2/16/2021","Unattached","OH","","853","1","Yes"
"47","Maas, Kevin","50","151197415","50 FR SCY","16","20.80","20.80","""AAAA""","2020 IN IA Octoborona","10/10/2020","Michigan Lakeshore Aquatics","MI","","853","1","Yes"
"47","Quarles, Samuel","50","153738586","50 FR SCY","16","20.80","20.80","""AAAA""","2021 UT CA-NV Sectionals St. George","3/13/2021","Coronado Swim Association Team Elite","SI","","853","1","Yes"
"51","McLaughlin, Daniel","50","153949787","50 FR SCY","16","20.81","20.81","""AAAA""","2021 VA EZ SC Speedo Champions","3/26/2021","SOLO Aquatics","NE","","852","1","Yes"
"51","Vorthmann, Ben","50","151788705","50 FR SCY","16","20.81","20.81","""AAAA""","2020 MV 18 & Under Winter Champs","12/4/2020","Lawrence Aquahawks","MV","","852","1","Yes"
"53","Whitfield, Brendan","50","153443675","50 FR SCY","16","20.82","20.82","""AAAA""","2021 VA VSI SC Senior Champion","3/6/2021","Lynchburg YMCA Swim Team","VA","","851","1","Yes"
"54","Drozd, Jacob","50","153760365","50 FR SCY","16","20.83","20.83","""AAAA""","2021 ILOP Illinois Swimming Winter Open","3/21/2021","Wheaton Swim Club, Inc.","IL","","850","1","Yes"
"54","Germonprez, Nate","50","151788046","50 FR SCY","16","20.83","20.83","""AAAA""","2020 MV 18 & Under Winter Champs","12/4/2020","Unattached","MW","","850","1","Yes"
"54","Gomez, Nicolas","50","151415443","50 FR SCY","16","20.83","20.83","""AAAA""","2020 NT LAC Fall Classic","11/7/2020","Elite Swim Program","NT","","850","1","Yes"
"57","Hill, Xavier","50","151851321","50 FR SCY","16","20.84","20.84","""AAAA""","2020 CO TOPS Winter Championsh","12/5/2020","Univ of Denver Hilltoppers","CO","","849","1","Yes"
"58","Coady, Will","50","153886462","50 FR SCY","16","20.85","20.85","""AAAA""","2021 GA Sr. Short Course State Ch","3/20/2021","Dynamo Swim Club","GA","","848","1","Yes"
"58","Cross, Teddy","50","154123296","50 FR SCY","16","20.85","20.85","""AAAA""","2021 MA AP YMCA Swimming Festi","4/10/2021","Cavalier Aquatics/Piedmont Family YMCA","VA","","848","1","Yes"
"58","Elian, Zachary","50","155138756","50 FR SCY","16","20.85","20.85","""AAAA""","2021 PC OAPB vs WCAB Dual","6/5/2021","Walnut Creek Aquabears","PC","","848","1","Yes"
"58","Tsai, Alvin","50","153847458","50 FR SCY","16","20.85r","20.85","""AAAA""","2021 FL NCSA Spring Swimming Championships","3/18/2021","Long Island Aquatic Club","MR","","848","1","Yes"
"62","Elliott, Matthew","50","153429477","50 FR SCY","16","20.86","20.86","""AAAA""","2021 PC ALTO-QSS Dual","2/27/2021","Quicksilver Swimming","PC","","847","1","Yes"
"62","McDonald, Owen","50","151900473","50 FR SCY","16","20.86r","20.86","""AAAA""","2020 GA DYNA 18&U Winter Champs","12/11/2020","Dynamo Swim Club","GA","","847","1","Yes"
"62","Yeomans, Josiah","50","153443733","50 FR SCY","16","20.86","20.86","""AAAA""","2021 VA VSI SC Senior Champion","3/6/2021","Quest Swimming","VA","","847","1","Yes"
"65","Simoes, Daniel","50","155589857","50 FR SCY","16","20.87r","20.87","""AAAA""","2021 AM AAA  WPIAL Swimming/Divin","3/6/2021","Unattached","AM","","846","1","Yes"
"66","Bacon, Tate","50","151817284","50 FR SCY","16","20.90","20.90","""AAAA""","2020 NC NCS Winter 18U Champs","12/5/2020","Marlins Of Raleigh","NC","","843","1","Yes"
"67","Davin, Tristen","50","155813344","50 FR SCY","16","20.91r","20.91","""AAAA""","2021 CO OB CHSAA 5A State Cham","6/24/2021","Unattached","CO","","842","1","Yes"
"67","Huey, Bryson","50","151372699","50 FR SCY","16","20.91","20.91","""AAAA""","2020 PC LAC Time Trials","10/10/2020","Livermore Aqua Cowboys","PC","","842","1","Yes"
"67","Thompson, Simon","50","151220361","50 FR SCY","16","20.91","20.91","""AAAA""","2020 SC SCHSL 5A Boys Champ OBS","10/12/2020","Unattached","SC","","842","1","Yes"
"67","Ward, Raglan","50","152226496","50 FR SCY","16","20.91","20.91","""AAAA""","2020 CO Pikes Peak Finals","12/13/2020","Pikes Peak Athletics","CO","","842","1","Yes"
"67","Williams, Hudson","50","153432931","50 FR SCY","15","20.91r","20.91","""AAAA""","2021 LE OHIO HS STATE D1 CHAMP","2/27/2021","Unattached","OH","","894","1","Yes"
"67","Wilson, Zarek W","50","153774465","50 FR SCY","16","20.91","20.91","""AAAA""","2021 FG Senior Championships","3/21/2021","TS Aquatics","FG","Yes","842","1","Yes"
"73","Eliason, Andrew","50","151784080","50 FR SCY","16","20.92","20.92","""AAAA""","2020 PV 18&U Winter Championships","12/3/2020","Rockville Montgomery Swim Club","PV","","841","1","Yes"
"73","Kleinman, Max","50","153575980","50 FR SCY","16","20.92","20.92","""AAAA""","2021 AZ SC Senior Classic @ DTAC","3/7/2021","Swim Neptune","AZ","","841","1","Yes"
"73","Leslie, Micah","50","153102009","50 FR SCY","16","20.92","20.92","""AAAA""","2021 MV ob KSHS Boys 6A KSHSAA","2/19/2021","Unattached","MV","","841","1","Yes"
"76","Lawson, Kris","50","151784395","50 FR SCY","15","20.93","20.93","""AAAA""","2020 PV 18&U Winter Championships","12/3/2020","Nation's Capital Swim Club","PV","","892","1","Yes"
"76","Maurer, Rex","50","154512365","50 FR SCY","16","20.93","20.93","""AAAA""","2021 CA ROSE May 8 PM Intra","5/8/2021","Rose Bowl Aquatics","CA","","840","1","Yes"
"76","Paulk, River","50","152904048","50 FR SCY","15","20.93","20.93","""AAAA""","2021 WT Region 1-5A Champs","2/6/2021","Unattached","WT","","892","1","Yes"
"79","Ewing, Jt","50","153829847","50 FR SCY","16","20.94","20.94","""AAAA""","2021 PV SC Championship Series- Wave II","3/18/2021","The Fish","PV","","839","1","Yes"
"79","Pack, Logan","50","153597729","50 FR SCY","16","20.94","20.94","""AAAA""","2021-NT Speedo Lone Star Invitational","3/7/2021","Katy Aquatic Team For Youth","GU","Yes","839","1","Yes"
"79","Woodall, Will","50","155476624","50 FR SCY","16","20.94","20.94","""AAAA""","2021 GU UIL Region 4-6A Champs","2/4/2021","Unattached","US","","839","1","Yes"
"79","Yao, Ethan","50","153743464","50 FR SCY","16","20.94","20.94","""AAAA""","2021 MM MSHSL Boys AA","3/18/2021","Unattached","MN","","839","1","Yes"
"83","Campbell, Liam","50","153918739","50 FR SCY","15","20.95","20.95","""AAAA""","2021 AZ SPRING SPEEDO SECTIONALS-1 @ PSC","3/21/2021","Bellevue Club Swim Team","PN","","890","1","Yes"
"83","Tadic, Nikola","50","153761249","50 FR SCY","16","20.95","20.95","""AAAA""","2021 ILOP Illinois Swimming Winter Open","3/21/2021","Swift Aquatics","IL","","838","1","Yes"
"85","Levy, Nien","50","153973295","50 FR SCY","16","20.96","20.96","""AAAA""","2021 VA SRVA SR Shamrock Showd","3/28/2021","Condors Swim Club","MR","","837","1","Yes"
"85","Roberts, Bryce","50","153738641","50 FR SCY","16","20.96","20.96","""AAAA""","2021 UT CA-NV Sectionals St. George","3/13/2021","North Bay Aquatics","PC","","837","1","Yes"
"87","Cimera, Alex","50","153431615","50 FR SCY","16","20.97","20.97","""AAAA""","2021 LE OHIO HS STATE D1 CHAMP","2/27/2021","Unattached","LE","","836","1","Yes"
