"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Brostowitz, John Paul","200","159892989","200 BK SCY","13","1:52.59","1:52.59","2021 Futures (LCM)","2021-NT  King Marlin Pro-Am Class","12/19/2021","Schroeder YMCA Swim Team","WI","","1004","13","Yes"
"2","Ekk, Owen","200","159154097","200 BK SCY","13","1:54.69","1:54.69","""AAAA""","2021 FL Speedo Holiday Classic","12/5/2021","Area Tallahassee Aquatic Club","FL","","959","13","Yes"
"3","Campagnola, Joey","200","159153046","200 BK SCY","13","1:55.35","1:55.35","""AAAA""","2021 FL Speedo Holiday Classic","12/5/2021","West Florida Lightning Aquatic","FL","","945","13","Yes"
"4","Pineiro, Anthony","200","156890776","200 BK SCY","13","1:55.85","1:55.85","""AAAA""","2021 FG NMST/BMHG Open Invite and Developmental","9/11/2021","Metro Aquatic Club of Miami","FG","Yes","935","13","Yes"
"5","Zhang, John","200","159433344","200 BK SCY","13","1:56.12","1:56.12","""AAAA""","2021 NC TAC TITANS Blizzard Blitz","12/12/2021","North Carolina Aquatic Club","NC","","929","13","Yes"
"6","Holgerson, Collin","200","159133411","200 BK SCY","13","1:56.14","1:56.14","""AAAA""","2021 SE NAC SPEEDO Music City Invite","12/3/2021","SwimAtlanta","GA","","928","13","Yes"
"7","Choi, Ryan","200","159509691","200 BK SCY","13","1:57.47","1:57.47","""AAA""","2021 PV NCAP Invitational","12/12/2021","Asphalt Green Unified Aquatics","MR","","901","13","Yes"
"8","Zverev, Bogdan","200","159680896","200 BK SCY","13","1:57.75","1:57.75","""AAA""","2021 FL RAFC Winter Classic","12/5/2021","Sarasota Tsunami Swim Team","FL","Yes","895","13","Yes"
"9","Huang, Andrew","200","159729813","200 BK SCY","13","1:58.09","1:58.09","""AAA""","2021 OH NAAC Pengiun Plunge","12/12/2021","New Albany Aquatic Club","OH","","888","13","Yes"
"10","Shinkyo, Kai","200","159516645","200 BK SCY","13","1:58.15","1:58.15","""AAA""","2021 NE CRA Winter Invitational","12/12/2021","Gator Swim Club","NE","","886","13","Yes"
"11","Marsteiner, Sam","200","157243712","200 BK SCY","13","1:58.26","1:58.26","""AAA""","2021 NC WOW v WAVE IMX-IMR Dua","10/10/2021","New Wave Swim Team","NC","","884","13","Yes"
"12","Filipov, Velizar","200","158692004","200 BK SCY","13","1:58.32","1:58.32","""AAA""","2021 ILOP FMC Senior Mid-Seaso","11/21/2021","Neptune Swim Team","IL","","883","13","Yes"
"13","Saltsman, Parker","200","159797937","200 BK SCY","13","1:58.33","1:58.33","""AAA""","2021 ST TXLA Jingle Bell Splash","12/18/2021","Unattached","ST","","883","13","Yes"
"14","Grocholski, Alex","200","159784615","200 BK SCY","13","1:58.50","1:58.50","""AAA""","2021 WV Club Mountaineer Speedo Invite","12/12/2021","Occoquan Swimming Inc","PV","Yes","879","13","Yes"
"14","Lathrop, William","200","159134007","200 BK SCY","13","1:58.50","1:58.50","""AAA""","2021 SE NAC SPEEDO Music City Invite","12/3/2021","Carmel Swim Club","IN","","879","13","Yes"
"16","Vitiello, Wyatt","200","159517178","200 BK SCY","13","1:58.82","1:58.82","""AAA""","2021 NE CRA Winter Invitational","12/12/2021","ZEUS Swim Team","CT","","873","13","Yes"
"17","Capen, Brayden","200","158691583","200 BK SCY","13","1:58.83","1:58.83","""AAA""","2021 ILOP FMC Senior Mid-Seaso","11/21/2021","Academy Bullets Swim Club","IL","","872","13","Yes"
"18","Chen, Jd","200","158005847","200 BK SCY","13","1:58.98","1:58.98","""AAA""","2021 VA Mid-Atlantic AG Championship","11/6/2021","NOVA of Virginia Aquatics, Inc","VA","","869","13","Yes"
"19","Wu, Tim","200","159110618","200 BK SCY","13","1:59.00","1:59.00","""AAA""","2021 PC SCSC Junior Olympics","12/4/2021","Pleasanton Seahawks","PC","","869","13","Yes"
"20","Anand, Brandon","200","157927254","200 BK SCY","13","1:59.29","1:59.29","""AAA""","2021 NJ SCAR Scarlet Haunted Halloween","10/24/2021","Scarlet Aquatics","NJ","","863","13","Yes"
"21","Rozdolskyy, Sasha","200","159782216","200 BK SCY","13","1:59.38","1:59.38","""AAA""","2021 IN FOX-IL Holiday Classic","12/12/2021","Hinsdale Swim Club","IL","","861","13","Yes"
"22","Kwon, Roy","200","159444489","200 BK SCY","13","1:59.46","1:59.46","""AAA""","2021 CA SCAT/SCS WAG","12/10/2021","BLAST Sharks","CA","","859","13","Yes"
"23","Jue, Lucas","200","159443981","200 BK SCY","13","1:59.51","1:59.51","""AAA""","2021 CA GWSC/SCS WAG","12/10/2021","Lakewood Aquatics","CA","","858","13","Yes"
"24","Julian, Brady","200","159430845","200 BK SCY","13","1:59.54","1:59.54","""AAA""","2021 NC TAC TITANS Blizzard Blitz","12/12/2021","NOVA of Virginia Aquatics, Inc","VA","","858","13","Yes"
"25","Lee, Timothy","200","157928263","200 BK SCY","13","1:59.63","1:59.63","""AAA""","2021 NJ SCAR Scarlet Haunted Halloween","10/24/2021","Scarlet Aquatics","NJ","","856","13","Yes"
"26","Nguyen, Darren","200","159445970","200 BK SCY","13","1:59.68","1:59.68","""AAA""","2021 CA SCAT/SCS WAG","12/10/2021","Mission Viejo Nadadores","CA","","855","13","Yes"
"27","Maunus, Luke","200","159104369","200 BK SCY","13","1:59.75","1:59.75","""AAA""","2021-NT COR CLASSIC INVITATION","12/5/2021","Lakeside Aquatic Club","NT","","854","13","Yes"
