"result_rank","full_name","distance","time_id","event_desc","swimmer_age","swim_time_formatted","alt_adj_swim_time_formatted","standard_name","meet_name","swim_date","club_name","lsc_id","foreign_yesno","hytek_power_points","event_id","sanction_status"
"1","Diehl, Daniel","200","154123331","200 FR SCY","15","1:35.99","1:35.99","2021 Winter US Open (LCM)","2021 MA AP YMCA Swimming Festi","4/9/2021","Unattached","MD","","1020","3","Yes"
"2","Heilman, Thomas","200","154571902","200 FR SCY","14","1:36.25","1:36.25","2021 Winter US Open (LCM)","2021 MA AP YMCA Swimming Festi","4/9/2021","Cavalier Aquatics/Piedmont Family YMCA","VA","","1061","3","Yes"
"3","Lucas, Cooper","200","153256205","200 FR SCY","15","1:37.50","1:37.50","2021 Winter US Open (LCM)","2021 ST OB UIL 6A State Meet Boys","2/26/2021","Unattached","NT","","977","3","Yes"
"4","Jones, Keaton","200","151193331","200 FR SCY","15","1:38.00","1:38.00","2022 Summer Juniors (LCM)","2020 AZ NEP Herculean Invitational E","9/5/2020","Unattached","AZ","","963","3","Yes"
"5","Lancaster, Kayden","200","152163064","200 FR SCY","15","1:38.01","1:38.01","2022 Summer Juniors (LCM)","2020 IN CSC-Lakeside Winter Dual","12/19/2020","Carmel Swim Club","IN","","963","3","Yes"
"6","Wimberly, Jacob","200","153491602","200 FR SCY","15","1:38.56","1:38.56","2021 Winter Juniors (SCY)","2021 NC TAC ESSZ SC Sectional","3/4/2021","SwimMAC Carolina","NC","","948","3","Yes"
"7","Weisel, Elliot","200","153791253","200 FR SCY","15","1:38.62","1:38.62","2021 Winter Juniors (SCY)","2021 FL Swimming Spring Sr Champs-North","3/12/2021","Rocoa Rockets","FL","","946","3","Yes"
"8","Dyer, Noah","200","153235989","200 FR SCY","15","1:38.82","1:38.82","2021 Winter Juniors (SCY)","2021 VA VHSL Class 6 State Cha","2/12/2021","Unattached","PV","","941","3","Yes"
"8","McFadden, Henry","200","152004620","200 FR SCY","15","1:38.82","1:38.82","2021 Winter Juniors (SCY)","2020 MA Winter 18 & Under Champs","12/11/2020","Jersey Wahoos","MA","","941","3","Yes"
"10","Jones, Roman","200","154060184","200 FR SCY","15","1:38.87r","1:38.87","2021 Winter Juniors (SCY)","2021 FL All-American Championship","3/25/2021","Jersey Flyers Aquatic Club","NJ","","939","3","Yes"
"11","Noguchi, Logan","200","154358042","200 FR SCY","15","1:38.96","1:38.96","2021 Winter Juniors (SCY)","2021 SI CIF DIV I CHAMPIONSHIPS","4/23/2021","Unattached","SI","","937","3","Yes"
"12","Battaglini, Lucca","200","151817392","200 FR SCY","15","1:38.99","1:38.99","2021 Winter Juniors (SCY)","2020 NC NCS Winter 18U Champs","12/4/2020","Club Kick Start","NC","","936","3","Yes"
"13","Walker, Logan","200","151931244","200 FR SCY","15","1:39.05","1:39.05","2021 Winter Juniors (SCY)","2020 NT LAC ARENA Winter Champs","12/11/2020","Nitro Swimming","ST","","934","3","Yes"
"14","Kelly, Jeremy","200","153597196","200 FR SCY","15","1:39.28","1:39.28","2021 Winter Juniors (SCY)","2021-NT Speedo Lone Star Invitational","3/6/2021","Nitro Swimming","ST","","928","3","Yes"
"15","Scholl, Ben","200","151825344","200 FR SCY","15","1:39.34","1:39.34","2021 Winter Juniors (SCY)","2020 GU TWST Winter Champs","12/4/2020","Cypress Fairbanks Swim Club","GU","","926","3","Yes"
"16","Ayers, Alex","200","153488356","200 FR SCY","15","1:39.47","1:39.47","2021 Futures (LCM)","2021 NC TAC ESSZ SC Sectional","3/4/2021","SwimMAC Carolina","NC","","923","3","Yes"
"17","McMullan, Thackston","200","153432273","200 FR SCY","14","1:39.53","1:39.53","2021 Futures (LCM)","2021 LE OHIO HS STATE D1 CHAMP","2/27/2021","Unattached","OH","","970","3","Yes"
"18","Lenoce, Parker","200","153785043","200 FR SCY","15","1:39.60","1:39.60","2021 Futures (LCM)","2021 FL Swimming Spring Sr Champs-South","3/12/2021","Sarasota Sharks","FL","","919","3","Yes"
"19","Raches, William","200","151936927","200 FR SCY","15","1:39.70","1:39.70","2021 Futures (LCM)","2020 IN OLY Winter Invite","12/11/2020","Unattached","IN","","917","3","Yes"
"20","Tolentino, Seth","200","153791016","200 FR SCY","15","1:39.75","1:39.75","2021 Futures (LCM)","2021 FL Swimming Spring Sr Champs-North","3/12/2021","Bolles School Sharks","FL","","915","3","Yes"
"21","Sullivan, Jack","200","154111852","200 FR SCY","15","1:39.89","1:39.89","2021 Futures (LCM)","2021 WI APPROVED SSTY  YMCA Swim Festival","4/9/2021","Schroeder YMCA Swim Team","WI","","911","3","Yes"
"22","Trevino-Lozano, Izaiah","200","155108219","200 FR SCY","15","1:39.95","1:39.95","2021 Futures (LCM)","2021 CA OB CIF-SS Division 3","5/20/2021","Unattached","CA","","910","3","Yes"
"23","Winkler, Kaii","200","153687329","200 FR SCY","14","1:39.97","1:39.97","2021 Futures (LCM)","2021 FG Junior Olympics","3/13/2021","Eagle Aquatics","FG","","958","3","Yes"
"24","Williamson, Maximus","200","153553214","200 FR SCY","14","1:40.03","1:40.03","2021 Futures (LCM)","2021 GU TWST Short Course TAGS","3/5/2021","North Texas Nadadores","NT","","956","3","Yes"
"25","Maldari, Caleb","200","151742352","200 FR SCY","15","1:40.16","1:40.16","2021 Futures (LCM)","2020 NE CRA Nov COVID Meet","11/28/2020","Bluefish Swim Club","NE","","904","3","Yes"
"26","Baffico, Felipe","200","151518109","200 FR SCY","15","1:40.50","1:40.50","2021 Futures (LCM)","2020 FL FHSAA 1A Swim Champs","11/15/2020","Unattached","FL","","895","3","Yes"
"27","Denbrok, Tristan","200","152864026","200 FR SCY","15","1:40.55","1:40.55","2021 Futures (LCM)","2021 GHSA 7A State Swimming &","2/2/2021","Unattached","GA","","894","3","Yes"
"28","Thompson, Will","200","153491287","200 FR SCY","15","1:40.75","1:40.75","2021 Futures (LCM)","2021 NC TAC ESSZ SC Sectional","3/4/2021","TAC Titans","NC","","888","3","Yes"
"29","Stibrich, Luke","200","153598281","200 FR SCY","15","1:40.79","1:40.79","2021 Futures (LCM)","2021-NT Speedo Lone Star Invitational","3/6/2021","Blue Tide Aquatics","GU","","887","3","Yes"
"30","Knop, Amadeusz","200","151945220","200 FR SCY","15","1:40.98","1:40.98","2021 Futures (LCM)","2020 FL Virtual Champs Site 1","12/11/2020","Sarasota Sharks","FL","","882","3","Yes"
"31","Payne, Jarrett","200","154069905","200 FR SCY","14","1:41.00r","1:41.00","2021 Futures (LCM)","2021 OH AP YMCA Swimming Festival","4/2/2021","Springfield Family YMCA","OH","","930","3","Yes"
"32","Peterson, Luke","200","153256243","200 FR SCY","15","1:41.08","1:41.08","2021 Futures (LCM)","2021 ST OB UIL 6A State Meet Boys","2/26/2021","Unattached","ST","","879","3","Yes"
"33","Carlile, Connor","200","153701233","200 FR SCY","15","1:41.16","1:41.16","2021 Futures (LCM)","2021 IN Senior State Champs Combined","3/14/2021","Fishers Area Swimming Tigers","IN","","877","3","Yes"
"34","Hatcher, Max","200","151929975","200 FR SCY","14","1:41.22","1:41.22","2021 Futures (LCM)","2020 NT LAC ARENA Winter Champs","12/11/2020","North Texas Nadadores","NT","","924","3","Yes"
"35","Hamblin, Carson","200","151876083","200 FR SCY","15","1:41.29","1:41.29","2021 Futures (LCM)","2020 AZ MAC Senior Holiday Chall","12/5/2020","Mesa Aquatics Club","AZ","","874","3","Yes"
"36","Lloyd, Landon","200","151923863","200 FR SCY","15","1:41.32","1:41.32","2021 Futures (LCM)","2020 NC TAC Blizzard Blitz","12/11/2020","TAC Titans","NC","","873","3","Yes"
"37","Hufford, Ryan","200","153205839","200 FR SCY","15","1:41.34","1:41.34","2021 Futures (LCM)","2021 VA VHSL C4 Swimming & Div","2/23/2021","Unattached","VA","","872","3","Yes"
"38","Cai, Allen","200","151875762","200 FR SCY","15","1:41.36","1:41.36","2021 Futures (LCM)","2020 AZ MAC Senior Holiday Chall","12/5/2020","Irvine Novaquatics","CA","","872","3","Yes"
"39","Cratsenberg, Miles","200","154341781","200 FR SCY","15","1:41.40","1:41.40","2021 Futures (LCM)","2021 UT Speedo Sectionals - St George","4/23/2021","Bellingham Bay Swim Team","PN","","871","3","Yes"
"40","Lane, Lucas","200","151892571","200 FR SCY","15","1:41.44","1:41.44","2021 Futures (LCM)","2020 LE Winter Champion","12/11/2020","Unattached","LE","","870","3","Yes"
"41","Nattrass, Tyler","200","154474433","200 FR SCY","15","1:41.45","1:41.45","2021 Futures (LCM)","2021 SN CCA Splash And Dash 13+ T/F 20","5/1/2021","Northern Sierra Swimming","SN","","869","3","Yes"
"42","Crush, Johnny","200","153769020","200 FR SCY","15","1:41.48","1:41.48","2021 Futures (LCM)","2021 Kentucky Swimming SC Stat","3/19/2021","Lakeside Swim Team","KY","","869","3","Yes"
"43","Amar, Henry","200","153853537","200 FR SCY","15","1:41.55","1:41.55","2021 Futures (LCM)","2021 MR EAST March Madness Time Trial Meet","3/20/2021","Empire Swimming","MR","","867","3","Yes"
"44","Bohlman, Craig","200","153847546","200 FR SCY","15","1:41.62r","1:41.62","2021 Futures (LCM)","2021 FL NCSA Spring Swimming Championships","3/17/2021","NOVA of Virginia Aquatics, Inc","VA","","865","3","Yes"
"45","Patterson, Nolan","200","152859629","200 FR SCY","15","1:41.69","1:41.69","2021 Futures (LCM)","2021 GHSA 7A State Swimming &","2/2/2021","Unattached","GA","","863","3","Yes"
"46","Cotton, Allen","200","154051855","200 FR SCY","15","1:41.74","1:41.74","2021 Futures (LCM)","2021 MI MHSAA Boys Division 2 Swi","3/27/2021","Unattached","MI","","862","3","Yes"
"46","Williams, Hudson","200","153592846","200 FR SCY","15","1:41.74r","1:41.74","2021 Futures (LCM)","2021 OH NAAC OSI LSC Virtual C","3/5/2021","New Albany Aquatic Club","OH","","862","3","Yes"
"48","Hendrick, Jack","200","151907900","200 FR SCY","15","1:41.77","1:41.77","2021 Futures (LCM)","2020 PC LAC Time Trials","12/12/2020","Livermore Aqua Cowboys","PC","","861","3","Yes"
"49","Bellotti, Hayden","200","151382841","200 FR SCY","15","1:41.81","1:41.81","""AAAA""","2020 GU TWST Tri Invite","11/1/2020","First Colony Swim Team, Inc.","GU","","860","3","Yes"
"50","Poplawski, Richard","200","153982612","200 FR SCY","14","1:41.85","1:41.85","""AAAA""","2021 NJ SCAR Scarlet Pandemic Games","3/25/2021","Scarlet Aquatics","NJ","","907","3","Yes"
"51","Enoch, Gregg","200","153841518","200 FR SCY","14","1:41.87","1:41.87","""AAAA""","2021 IN SC AGS COMBINED","3/20/2021","Carmel Swim Club","IN","","906","3","Yes"
"51","Li, Daniel","200","151930330","200 FR SCY","15","1:41.87","1:41.87","""AAAA""","2020 NT LAC ARENA Winter Champs","12/11/2020","Austin Swim Club","ST","","858","3","Yes"
"53","Jones, Connor","200","153552141","200 FR SCY","14","1:41.92","1:41.92","""AAAA""","2021 GU TWST Short Course TAGS","3/5/2021","Katy Aquatic Team For Youth","GU","","905","3","Yes"
"54","Ingram, Alex","200","153420620","200 FR SCY","15","1:41.93","1:41.93","""AAAA""","2021 OH OB Southwest HS Distri","2/19/2021","Unattached","OH","","857","3","Yes"
"55","Empey, Sammy","200","153919252","200 FR SCY","15","1:41.95","1:41.95","""AAAA""","2021 AZ SPRING SPEEDO SECTIONALS-1 @ PSC","3/21/2021","Columbia River Swim Team","OR","","856","3","Yes"
"56","Marsteiner, Matthew","200","153269881","200 FR SCY","14","1:41.96","1:41.96","""AAAA""","2021 NC TAC SC AG Champs","2/28/2021","New Wave Swim Team","NC","","904","3","Yes"
"57","Menchhofer, Bryce","200","153592743","200 FR SCY","15","1:41.98","1:41.98","""AAAA""","2021 OH OB Southwest HS Distri","2/19/2021","Unattached","OH","","855","3","Yes"
"58","Lee, Eric","200","155857715","200 FR SCY","15","1:42.01","1:42.01","""AAAA""","2021 NJ SCAR Scarlet Summer Blast","6/25/2021","Scarlet Aquatics","NJ","","854","3","Yes"
"59","Cecchi, Nicholas","200","153791695","200 FR SCY","15","1:42.02r","1:42.02","""AAAA""","2021 FL Swimming Spring Sr Champs-North","3/11/2021","Southwest Stars Swim Club","FL","","854","3","Yes"
"60","Spokas, Tj","200","152925393","200 FR SCY","15","1:42.06","1:42.06","""AAAA""","2021 NC OBS NCHSAA 3A State Champs","2/10/2021","Unattached","NC","","853","3","Yes"
"60","Swearingen, Chase","200","156356043","200 FR SCY","15","1:42.06","1:42.06","""AAAA""","2021 OH NAAC Summer Championsh","7/9/2021","New Albany Aquatic Club","OH","","853","3","Yes"
"62","Givskov, Daniel","200","153773040","200 FR SCY","15","1:42.07","1:42.07","""AAAA""","2021 FG Senior Championships","3/20/2021","Swim Fort Lauderdale","FG","","853","3","Yes"
"62","Potter, Matthew","200","154395520","200 FR SCY","15","1:42.07","1:42.07","""AAAA""","TISCA State High School Champi","4/17/2021","Unattached","SE","","853","3","Yes"
"64","Baltaytis, Aaron","200","154059477","200 FR SCY","15","1:42.08","1:42.08","""AAAA""","2021 FL All-American Championship","3/26/2021","Jersey Flyers Aquatic Club","NJ","","853","3","Yes"
"65","Arnholt, Nolan","200","153918387","200 FR SCY","15","1:42.09","1:42.09","""AAAA""","2021 AZ SPRING SPEEDO SECTIONALS-1 @ PSC","3/21/2021","Charger Aquatics","NM","","852","3","Yes"
