="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="1","Hayes, Aiden",="100",="153231037",="100 FL SCY",="17",="45.47",="45.47",="2022 Summer Nationals (LCM)",="2021 Class 6A State Meet",="2/19/2021",="Unattached",="OK",="",="1033",="18",="Yes"
="2","Gentry, Landon",="100",="151784182",="100 FL SCY",="16",="46.41",="46.41",="2022 Summer Nationals (LCM)",="2020 PV 18&U Winter Championships",="12/3/2020",="Nation's Capital Swim Club",="PV",="",="1013",="18",="Yes"
="3","Buff, Scotty",="100",="153431534",="100 FL SCY",="16",="46.59",="46.59",="2022 Summer Nationals (LCM)",="2021 LE OHIO HS STATE D1 CHAMP",="2/27/2021",="Unattached",="OH",="",="1004",="18",="Yes"
="4","Ledford, Mitchell",="100",="154055809",="100 FL SCY",="16",="46.96",="46.96",="2022 Summer Nationals (LCM)",="2021 FL ISCA International Senior Meet",="3/26/2021",="Treasure Coast Swimming Conquistadores",="FL",="",="985",="18",="Yes"
="5","Smith, Holden",="100",="151898671",="100 FL SCY",="17",="47.18",="47.18",="2022 Summer Nationals (LCM)",="2020 WI Speedo 18&U Winter Champs",="12/11/2020",="Race Pace Club - KY",="KY",="",="945",="18",="Yes"
="6","Filipovic, Alec",="100",="153760427",="100 FL SCY",="17",="47.21",="47.21",="2022 Summer Nationals (LCM)",="2021 ILOP Illinois Swimming Winter Open",="3/20/2021",="St Charles Swim Team",="IL",="",="944",="18",="Yes"
="6","Hayon, Will",="100",="153844893",="100 FL SCY",="16",="47.21",="47.21",="2022 Summer Nationals (LCM)",="2021 FL NCSA Spring Swimming Championships",="3/19/2021",="Mid Wisconsin Wave Makers",="WI",="",="972",="18",="Yes"
="8","Pereira, Tiago",="100",="151518553",="100 FL SCY",="17",="47.22",="47.22",="2022 Summer Nationals (LCM)",="2020 FL FHSAA 1A Swim Champs",="11/15/2020",="Unattached",="FG",="",="943",="18",="Yes"
="9","Bloebaum, Carl",="100",="156356821",="100 FL SCY",="17",="47.28",="47.28",="2021 Winter US Open (LCM)",="2021 OH RAYS OSI SCY Summer Ch",="7/9/2021",="Mason Manta Rays",="OH",="",="940",="18",="Yes"
="10","Foote, Connor",="100",="153596709",="100 FL SCY",="17",="47.35",="47.35",="2021 Winter US Open (LCM)",="2021-NT Speedo Lone Star Invitational",="3/6/2021",="Alamo Area Aquatic Association",="ST",="",="937",="18",="Yes"
="11","Germonprez, Nate",="100",="151403779",="100 FL SCY",="16",="47.50",="47.50",="2021 Winter US Open (LCM)",="2020 MW FAST Fremont Cup",="11/7/2020",="Unattached",="MW",="",="958",="18",="Yes"
="11","Nelson, Baylor",="100",="151818874",="100 FL SCY",="17",="47.50",="47.50",="2021 Winter US Open (LCM)",="2020 NC NCS Winter 18U Champs",="12/4/2020",="SwimMAC Carolina",="NC",="",="929",="18",="Yes"
="13","Keough, Patrick",="100",="154342488",="100 FL SCY",="17",="47.54",="47.54",="2021 Winter US Open (LCM)",="2021 UT Speedo Sectionals - St George",="4/24/2021",="King Aquatic Club",="PN",="",="927",="18",="Yes"
="14","Modglin, Will",="100",="153702285",="100 FL SCY",="16",="47.56",="47.56",="2021 Winter US Open (LCM)",="2021 IN Senior State Champs Combined",="3/14/2021",="Zionsville Swim Club",="IN",="",="955",="18",="Yes"
="15","Branon, Ryan",="100",="153180175",="100 FL SCY",="17",="47.61",="47.61",="2021 Winter US Open (LCM)",="2021 MA York Y Winter Invite",="2/20/2021",="North Baltimore Aquatic Club",="MD",="",="924",="18",="Yes"
="16","Hong, Tyler",="100",="151892544",="100 FL SCY",="17",="47.71",="47.71",="2021 Winter US Open (LCM)",="2020 LE Winter Champion",="12/11/2020",="Unattached",="LE",="",="919",="18",="Yes"
="17","Green, Garret",="100",="153256155",="100 FL SCY",="17",="47.80",="47.80",="2021 Winter US Open (LCM)",="2021 ST OB UIL 6A State Meet Boys",="2/26/2021",="Unattached",="GU",="",="914",="18",="Yes"
="17","Oates, Billy",="100",="154343094",="100 FL SCY",="17",="47.80",="47.80",="2021 Winter US Open (LCM)",="2021 UT Speedo Sectionals - St George",="4/24/2021",="King Aquatic Club",="PN",="",="914",="18",="Yes"
