="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="1","Guerrero, Victor",="100",="139849329",="100 FL SCY",="13",="51.61",="51.61",="""AAAA""",="2019 GU TWST SC TAGS Champs",="3/8/2019",="The Woodlands Swim Team",="GU",="Yes",="988",="18",="Yes"
="2","Jones, Dean",="100",="139849661",="100 FL SCY",="13",="51.82",="51.82",="""AAAA""",="2019 GU TWST SC TAGS Champs",="3/8/2019",="Magnolia Aquatic Club",="GU",="",="978",="18",="Yes"
="3","Roberts, Evan",="100",="139850945",="100 FL SCY",="13",="51.98",="51.98",="""AAAA""",="2019 GU TWST SC TAGS Champs",="3/8/2019",="Waterloo Swimming",="ST",="",="971",="18",="Yes"
="4","Liu, Marcel",="100",="136378708",="100 FL SCY",="13",="52.27",="52.27",="""AAAA""",="2018 NE SSA NE Seniors",="12/14/2018",="Metrowest YMCA Stingrays",="NE",="",="958",="18",="Yes"
="5","Baltaytis, Aaron",="100",="140074230",="100 FL SCY",="13",="52.37",="52.37",="""AAAA""",="2019 NJS SCAR 14 & Under SC Junior",="3/23/2019",="Jersey Flyers Aquatic Club",="NJ",="",="953",="18",="Yes"
="6","Seminavage, Connor",="100",="140125123",="100 FL SCY",="13",="52.60",="52.60",="""AAAA""",="2019 PN NW Region SC Age Group Championships",="3/24/2019",="Hawaii Swimming Club",="HI",="",="943",="18",="Yes"
="7","Empey, Sammy",="100",="140122412",="100 FL SCY",="13",="52.62",="52.62",="""AAAA""",="2019 PN NW Region SC Age Group Championships",="3/24/2019",="Columbia River Swim Team",="OR",="",="942",="18",="Yes"
="8","Lawson, Kris",="100",="136136598",="100 FL SCY",="13",="52.69",="52.69",="""AAAA""",="2018 PV NCAP Invitational",="12/7/2018",="Nation's Capital Swim Club",="PV",="",="939",="18",="Yes"
="9","Battaglini, Lucca",="100",="140349949",="100 FL SCY",="13",="52.76",="52.76",="""AAAA""",="2019 NC AP YMCA SCY  Nationals",="4/2/2019",="YMCA of the Triangle Area Swim Team",="NC",="",="935",="18",="Yes"
="10","Payne, Jarrett",="100",="139654130",="100 FL SCY",="12",="52.79",="52.79",="""AAAA""",="2019 OH AP SWOYSL AA Champs",="3/9/2019",="Springfield Family YMCA",="OH",="",="1022",="18",="Yes"
="11","Henke, Avery",="100",="139585536",="100 FL SCY",="13",="52.96",="52.96",="""AAAA""",="2019 Sectionals - College Station",="3/2/2019",="Crawfish Aquatics",="LA",="",="926",="18",="Yes"
="12","Dostal, Justin",="100",="138233313",="100 FL SCY",="13",="52.97",="52.97",="""AAAA""",="2019 IN BBSC Circle City Classic",="1/26/2019",="M.E. Lyons/Anderson Barracudas",="OH",="",="926",="18",="Yes"
="13","Robinson, Michael",="100",="139200799",="100 FL SCY",="13",="53.00",="53.00",="""AAAA""",="2019 MS  MSI 2019 Short Course State Ch",="2/24/2019",="Mississippi Makos Swim Team",="MS",="",="925",="18",="Yes"
="14","Lloyd, Landon",="100",="138716406",="100 FL SCY",="13",="53.04",="53.04",="""AAAA""",="2019 NC SC AG Champs",="2/15/2019",="TAC Titans",="NC",="",="923",="18",="Yes"
="15","Little, Wesley",="100",="135883070",="100 FL SCY",="13",="53.09",="53.09",="""AAAA""",="2018 NT COR CLASSIC INVITATION",="12/2/2018",="Rockwall Aquatic Center of Excellence",="NT",="",="921",="18",="Yes"
="16","Keogh, Evan",="100",="136254963",="100 FL SCY",="13",="53.18",="53.18",="""AAAA""",="2018 FL CAT Jingle Bell Invite",="12/7/2018",="Sarasota Tsunami Swim Team",="FL",="",="917",="18",="Yes"
="17","Heilman, Thomas",="100",="140571542",="100 FL SCY",="12",="53.21",="53.21",="""AAAA""",="2019 NCSA Age Group Swimming C",="3/30/2019",="Piedmont Family YMCA/CYAC",="VA",="",="1006",="18",="Yes"
="18","Keen, Troy",="100",="138716249",="100 FL SCY",="13",="53.25",="53.25",="""AAAA""",="2019 NC SC AG Champs",="2/15/2019",="SwimMAC Carolina",="NC",="",="913",="18",="Yes"
="19","Gamilla, Jaeddan",="100",="140570892",="100 FL SCY",="13",="53.35",="53.35",="""AAAA""",="2019 NCSA Age Group Swimming C",="3/29/2019",="Maverick Swim Club",="IL",="",="909",="18",="Yes"
="19","Karahalis, Alex",="100",="136515205",="100 FL SCY",="13",="53.35",="53.35",="""AAAA""",="2018 PV RMSC Holiday Invitational",="12/14/2018",="Delaware Swim Team",="MA",="",="909",="18",="Yes"
="21","Chu, Jerry",="100",="136738030",="100 FL SCY",="13",="53.40",="53.40",="""AAAA""",="2019 CA Pacific Coast All-Stars",="1/5/2019",="Santa Clara Swim Club",="PC",="",="907",="18",="Yes"
="22","Mullen, Michael",="100",="139648570",="100 FL SCY",="13",="53.43",="53.43",="""AAAA""",="2019 PV SC Senior Championships",="3/8/2019",="Nation's Capital Swim Club",="PV",="",="905",="18",="Yes"
="23","Jones, Roman",="100",="140012863",="100 FL SCY",="13",="53.44",="53.44",="""AAAA""",="2019 MA AP NJ YMCA 13 & O States",="3/10/2019",="Somerset Hills YMCA",="NJ",="",="905",="18",="Yes"
="23","Yan, Jerry",="100",="140369097",="100 FL SCY",="13",="53.44",="53.44",="""AAAA""",="2019 PC Far Western Championships",="4/4/2019",="Irvine Novaquatics",="CA",="",="905",="18",="Yes"
="25","Sakharuk, Nikita",="100",="136008239",="100 FL SCY",="13",="53.46",="53.46",="""AAAA""",="2018  NC TAC TITANS Blizzard B",="12/7/2018",="BGC-N. Westchester Marlins",="MR",="",="904",="18",="Yes"
="26","Fasani, Louie",="100",="140363816",="100 FL SCY",="13",="53.48",="53.48",="""AAAA""",="2019 PC Far Western Championships",="4/4/2019",="Wolverine Aquatics",="SN",="",="903",="18",="Yes"
="26","Salinas, Isaiah",="100",="139851052",="100 FL SCY",="13",="53.48",="53.48",="""AAAA""",="2019 GU TWST SC TAGS Champs",="3/8/2019",="Alamo Area Aquatic Association",="ST",="",="903",="18",="Yes"
="28","Knop, Amadeusz",="100",="136255086",="100 FL SCY",="13",="53.52",="53.52",="""AAAA""",="2018 FL CAT Jingle Bell Invite",="12/7/2018",="SKY Family YMCA Hurricanes",="FL",="",="901",="18",="Yes"
="29","Diehl, Daniel",="100",="139500736",="100 FL SCY",="13",="53.53",="53.53",="""AAAA""",="2019 MD LSC 14 & U CHAMPIONSHI",="3/1/2019",="Unattached",="MD",="",="901",="18",="Yes"
="30","King, Brody",="100",="139501824",="100 FL SCY",="13",="53.57",="53.57",="""AAAA""",="2019 MD LSC 14 & U CHAMPIONSHI",="3/1/2019",="Barracuda Swim Team",="MD",="",="899",="18",="Yes"
="31","Zhu, Nathan",="100",="138503908",="100 FL SCY",="13",="53.70",="53.70",="""AAA""",="2019 KHSAA Region 8 Championships",="2/4/2019",="Unattached",="KY",="",="893",="18",="Yes"
="32","Brannock, Kole",="100",="135578691",="100 FL SCY",="13",="53.71",="53.71",="""AAA""",="2018 SE Meet of Champs Hosted",="11/30/2018",="Lexington Dolphins",="KY",="",="893",="18",="Yes"
="33","Lancaster, Kayden",="100",="135888462",="100 FL SCY",="13",="53.75",="53.75",="""AAA""",="2018 SE NAC SPEEDO Music City Inv",="11/30/2018",="Carmel Swim Club",="IN",="",="891",="18",="Yes"
="34","Hamblin, Carson",="100",="140093311",="100 FL SCY",="13",="53.78",="53.78",="""AAA""",="2019 SN SWAGR",="3/24/2019",="Mesa Aquatics Club",="AZ",="",="890",="18",="Yes"
="35","Maldari, Caleb",="100",="139361003",="100 FL SCY",="13",="53.83",="53.83",="""AAA""",="2019 NE CRIM 11-14 Championshi",="3/1/2019",="Gator Swim Club",="NE",="",="887",="18",="Yes"
="36","Naoroz, Devin",="100",="134406521",="100 FL SCY",="13",="53.88",="53.88",="""AAA""",="2018 VA Mid-Atlantic AG Showdo",="11/4/2018","NOVA of Virginia Aquatics, Inc",="VA",="",="885",="18",="Yes"
="37","Menchhofer, Bryce",="100",="139988747",="100 FL SCY",="13",="53.92",="53.92",="""AAA""",="2019 OH AP Great Lakes Zone Y",="3/16/2019",="Blue Ash YMCA Swim Team",="OH",="",="883",="18",="Yes"
="38","Heary, Liam",="100",="136254460",="100 FL SCY",="13",="53.95",="53.95",="""AAA""",="2018 FL CAT Jingle Bell Invite",="12/7/2018",="Sarasota Tsunami Swim Team",="FL",="",="882",="18",="Yes"
="39","Grulke, Nick",="100",="134565517",="100 FL SCY",="13",="54.06",="54.06",="""AAA""",="2018 CA Kevin B Perry Senior  ",="11/3/2018",="Irvine Novaquatics",="CA",="",="877",="18",="Yes"
="39","Phillips, Gavin",="100",="138753597",="100 FL SCY",="13",="54.06",="54.06",="""AAA""",="2019 ISI Short Course Age Grou",="2/15/2019",="Greater Des Moines YMCA",="IA",="",="877",="18",="Yes"
="41","Bleuez, Andrew",="100",="133490073",="100 FL SCY",="13",="54.07",="54.07",="""AAA""",="2018 GA Fall Invite",="10/6/2018",="Southern Crescent Aquatic Team",="GA",="",="877",="18",="Yes"
="42","Ruthven, Carter",="100",="139284323",="100 FL SCY",="13",="54.11",="54.11",="""AAA""",="2019 CO CSI 14&U SC State Cham",="2/22/2019",="Fort Collins Area Swim Team",="CO",="",="875",="18",="Yes"
="43","Cai, Allen",="100",="133187296",="100 FL SCY",="13",="54.20",="54.20",="""AAA""",="2018 CA NOVA 'Back to School'",="9/22/2018",="Irvine Novaquatics",="CA",="",="871",="18",="Yes"
="44","Potter, Matthew",="100",="140036810",="100 FL SCY",="13",="54.23",="54.23",="""AAA""",="2019 GA ESSZ Age Group Champs",="3/15/2019",="Barracuda Swim Club of Northeast Tennessee",="SE",="",="870",="18",="Yes"
="44","Suitor, Kaleb",="100",="140103914",="100 FL SCY",="13",="54.23",="54.23",="""AAA""",="2019 KY 13 & Over SCY C",="3/23/2019",="Paducah Swim Team",="KY",="",="870",="18",="Yes"
="46","Gurley, Garrett",="100",="135819639",="100 FL SCY",="13",="54.24",="54.24",="""AAA""",="2018 CO CSI Pioneer Open",="11/30/2018",="Univ of Denver Hilltoppers",="CO",="",="869",="18",="Yes"
="47","Lucas, Cooper",="100",="138432905",="100 FL SCY",="13",="54.27",="54.27",="""AAA""",="2019 NT Race north texas short course",="2/10/2019",="Lakeside Aquatic Club",="NT",="",="868",="18",="Yes"
="48","Cortes, Ryan",="100",="136450473",="100 FL SCY",="13",="54.30",="54.30",="""AAA""",="2018 AM 57th Annual Christmas Meet",="12/14/2018",="Jersey Wahoos",="MA",="",="867",="18",="Yes"
="48","Elliott, Matthew",="100",="135621163",="100 FL SCY",="13",="54.30",="54.30",="""AAA""",="2018 PC PST Junior Olympics",="12/1/2018",="Quicksilver Swimming",="PC",="",="867",="18",="Yes"
="50","Najera, Humberto",="100",="136497270",="100 FL SCY",="13",="54.38",="54.38",="""AAA""",="2018 Sectionals- Fresno",="12/15/2018",="Irvine Novaquatics",="CA",="",="863",="18",="Yes"
="51","McFadden, Henry",="100",="139438963",="100 FL SCY",="13",="54.39",="54.39",="""AAA""",="2019 MA YY SC Junior Olympic Age Group Champs",="3/1/2019",="Jersey Wahoos",="MA",="",="863",="18",="Yes"
="52","Lee, Keanu",="100",="134567679",="100 FL SCY",="13",="54.42",="54.42",="""AAA""",="2018 CA Kevin B Perry Senior  ",="11/3/2018",="BlueFin Aquatics",="CA",="",="861",="18",="Yes"
="53","Poplawski, Richard",="100",="140078566",="100 FL SCY",="12",="54.53",="54.53",="""AAAA""",="2019 NJS SCAR 14 & Under SC Junior",="3/23/2019",="Scarlet Aquatics",="NJ",="",="956",="18",="Yes"
="54","Burnley, Blake",="100",="138721858",="100 FL SCY",="13",="54.57",="54.57",="""AAA""",="2019 GA Short Course Age Group Ch",="2/16/2019",="SwimAtlanta",="GA",="",="855",="18",="Yes"
="55","Li, Andrew",="100",="140035850",="100 FL SCY",="13",="54.59",="54.59",="""AAA""",="2019 GA ESSZ Age Group Champs",="3/15/2019",="TAC Titans",="NC",="",="854",="18",="Yes"
="55","Lim, Andrew",="100",="138496783",="100 FL SCY",="13",="54.59",="54.59",="""AAA""",="2019 NJ OB HS Boys Skyland Conf./Somerset County",="2/2/2019",="Unattached",="NC",="",="854",="18",="Yes"
="57","Koh, Christian",="100",="137259270",="100 FL SCY",="13",="54.62",="54.62",="""AAA""",="2019 PN AP 43rd Annual Washington Open",="1/19/2019",="Bellevue Club Swim Team",="PN",="",="853",="18",="Yes"
="58","Wang, Sonny",="100",="139851692",="100 FL SCY",="13",="54.63",="54.63",="""AAA""",="2019 GU TWST SC TAGS Champs",="3/8/2019",="Waterloo Swimming",="ST",="",="852",="18",="Yes"
="59","Parent, Josh",="100",="135151091",="100 FL SCY",="13",="54.66",="54.66",="""AAA""",="2018 NE ABF Trials/Finals at R",="11/17/2018",="Bluefish Swim Club",="NE",="",="851",="18",="Yes"
="60","Dyer, Noah",="100",="140570448",="100 FL SCY",="13",="54.70",="54.70",="""AAA""",="2019 NCSA Age Group Swimming C",="3/29/2019",="Snow Swimming",="PV",="",="849",="18",="Yes"
="60","Hadji, Thomas",="100",="139957114",="100 FL SCY",="13",="54.70",="54.70",="""AAA""",="2019 CA SCS 14-UN SCY JOS",="3/16/2019",="Los Angeles Swim Club",="CA",="",="849",="18",="Yes"
="60","Miner, Wyatt",="100",="140387013",="100 FL SCY",="13",="54.70",="54.70",="""AAA""",="2019 CA AP ISCA Elite Showcase",="4/5/2019",="Redlands Swim Team",="CA",="",="849",="18",="Yes"
="63","Hendrick, Jack",="100",="139645600",="100 FL SCY",="13",="54.74",="54.74",="""AAA""",="2019 CC Juanita Allington Mem",="3/10/2019",="Livermore Aqua Cowboys",="PC",="",="847",="18",="Yes"
="63","Kriz, Kane",="100",="135244964",="100 FL SCY",="13",="54.74",="54.74",="""AAA""",="2018 WI LAKE Fall Western Grea",="11/17/2018",="St Charles Swim Team",="IL",="",="847",="18",="Yes"
="65","Haley, Jack",="100",="140464553",="100 FL SCY",="12",="54.75",="54.75",="""AAAA""",="2019 FL  ISCA TYR Elite Showcase C",="4/12/2019",="New Canaan YMCA Caimans",="CT",="",="948",="18",="Yes"
="66","Ledford, Mitchell",="100",="133285922",="100 FL SCY",="13",="54.77",="54.77",="""AAA""",="2018 FL Elizabeth Kazeck Fall Inv",="9/23/2018",="Treasure Coast Swimming Conquistadores",="FL",="",="846",="18",="Yes"
="66","Rincon, Ethan",="100",="140388335",="100 FL SCY",="13",="54.77",="54.77",="""AAA""",="2019 CA AP ISCA Elite Showcase",="4/5/2019",="Brea Aquatics",="CA",="",="846",="18",="Yes"
="68","Trevino-Lozano, Izaiah",="100",="139960273",="100 FL SCY",="13",="54.78",="54.78",="""AAA""",="2019 CA SCS 14-UN SCY JOS",="3/16/2019",="Fusion Aquatics",="CA",="",="845",="18",="Yes"
="69","Lenoce, Parker",="100",="136196274",="100 FL SCY",="13",="54.81",="54.81",="""AAA""",="2018 NE NSSC Dec Invite",="12/7/2018",="Westport/Weston Family Y Water Rat Swim Team",="CT",="",="844",="18",="Yes"
="70","Ketler, Andrew",="100",="136452571",="100 FL SCY",="13",="54.83",="54.83",="""AAA""",="2018 AM 57th Annual Christmas Meet",="12/14/2018",="Hudson Explorer Aquatic",="LE",="",="843",="18",="Yes"
="70","Wu, Ben",="100",="140469324",="100 FL SCY",="13",="54.83",="54.83",="""AAA""",="2019 FL  ISCA TYR Elite Showcase C",="4/12/2019",="New Canaan YMCA Caimans",="CT",="",="843",="18",="Yes"
="72","Chang, Brendon",="100",="140362929",="100 FL SCY",="13",="54.84",="54.84",="""AAA""",="2019 PC Far Western Championships",="4/4/2019",="Brentwood Seawolves",="PC",="",="843",="18",="Yes"
="73","Dunkel, Nolan",="100",="140284538",="100 FL SCY",="13",="54.86",="54.86",="""AAA""",="2019 Sectionals - Christiansburg",="3/29/2019",="Arlington Aquatic Club",="PV",="",="842",="18",="Yes"
="74","Lancaster, Carter",="100",="139770896",="100 FL SCY",="12",="54.88",="54.88",="""AAAA""",="2019 IN Age Group State",="3/9/2019",="Carmel Swim Club",="IN",="",="944",="18",="Yes"
="74","Moyer, Jd",="100",="140466732",="100 FL SCY",="13",="54.88",="54.88",="""AAA""",="2019 FL  ISCA TYR Elite Showcase C",="4/12/2019",="Jersey Wahoos",="MA",="",="841",="18",="Yes"
="76","Potts, Mason",="100",="139439644",="100 FL SCY",="13",="54.91",="54.91",="""AAA""",="2019 MA YY SC Junior Olympic Age Group Champs",="3/1/2019",="North Penn Aquatic Club",="MA",="",="840",="18",="Yes"
="77","Brown, Anderson",="100",="139848438",="100 FL SCY",="13",="54.92",="54.92",="""AAA""",="2019 GU TWST SC TAGS Champs",="3/8/2019",="Hays Swim Club",="ST",="",="839",="18",="Yes"
="77","Norwood, Jason",="100",="147807610",="100 FL SCY",="13",="54.92",="54.92",="""AAA""",="RACE MEDAL MADNESS",="3/3/2019",="Rockwall Aquatic Center of Excellence",="NT",="",="839",="18",="Yes"
="79","Gonda, Gabe",="100",="134322078",="100 FL SCY",="13",="54.96",="54.96",="""AAA""",="2018 AZ MAC Desert Quad Meet Series Finale",="10/28/2018",="Phoenix Swim Club",="AZ",="",="838",="18",="Yes"
="80","Jiang, Ramon",="100",="139957464",="100 FL SCY",="13",="54.98",="54.98",="""AAA""",="2019 CA SCS 14-UN SCY JOS",="3/16/2019",="Irvine Novaquatics",="CA",="",="837",="18",="Yes"
="80","Miao, Ethan",="100",="139722263",="100 FL SCY",="13",="54.98",="54.98",="""AAA""",="2019 MR Metro SCY Junior Olympics",="3/10/2019",="Twisters Swim Club",="MR",="",="837",="18",="Yes"
="82","Carter, Holden",="100",="138751733",="100 FL SCY",="13",="54.99",="54.99",="""AAA""",="2019 ISI Short Course Age Grou",="2/15/2019",="Iowa Flyers Swim Club",="IA",="",="836",="18",="Yes"
="83","Fields, Elijah",="100",="136005723",="100 FL SCY",="13",="55.00",="55.00",="""AAA""",="2018  NC TAC TITANS Blizzard B",="12/7/2018",="757 Swim",="VA",="",="836",="18",="Yes"
="84","Bailey, Brett",="100",="137263292",="100 FL SCY",="13",="55.02",="55.02",="""AAA""",="2019 NC SGSA January Jump Star",="1/20/2019",="Aiken Pacer Aquatic Club",="SC",="",="835",="18",="Yes"
="84","Rice, Keaton",="100",="139056339",="100 FL SCY",="13",="55.02",="55.02",="""AAA""",="2019 OK State Short Course Champ",="2/23/2019",="King Marlin Swim Club",="OK",="",="835",="18",="Yes"
="84","Suarez, Jd",="100",="136034549",="100 FL SCY",="13",="55.02",="55.02",="""AAA""",="2018 OZ Parkway Winter Classic",="12/8/2018",="CSP Tideriders",="OZ",="",="835",="18",="Yes"
="87","Cotton, Allen",="100",="139926390",="100 FL SCY",="13",="55.04",="55.04",="""AAA""",="2019 MI 13/14 & Open SCY State",="3/15/2019",="Portage Aquatic Club",="MI",="",="834",="18",="Yes"
="88","Kharun, Ilya",="100",="134161348",="100 FL SCY",="13",="55.05",="55.05",="""AAA""",="2018 CA SAND Pumpkin Invitational",="10/20/2018",="BlueFin Aquatics",="CA",="",="834",="18",="Yes"
="89","Plumb, Nicholas",="100",="138439682",="100 FL SCY",="13",="55.07",="55.07",="""AAA""",="2019 IN CSC Winter Invitational",="1/20/2019",="Carmel Swim Club",="IN",="",="833",="18",="Yes"
="90","Swearingen, Chase",="100",="138102347",="100 FL SCY",="13",="55.08",="55.08",="""AAA""",="2019 OH CM TYR Sport Winter",="2/2/2019",="Ohio State Swim Club",="OH",="",="832",="18",="Yes"
="91","Chung, Hudson",="100",="139712417",="100 FL SCY",="13",="55.11",="55.11",="""AAA""",="2019 MR Metro SCY Junior Olympics",="3/10/2019",="BGC-N. Westchester Marlins",="MR",="",="831",="18",="Yes"
="92","Berry, Nikhil",="100",="139879800",="100 FL SCY",="13",="55.17",="55.17",="""AAA""",="2019 PC WCAB SCY SCY JO CHAMP",="3/17/2019",="Alto Swim Club",="PC",="",="828",="18",="Yes"
="92","Osborn, Cohen",="100",="140467182",="100 FL SCY",="12",="55.17",="55.17",="""AAAA""",="2019 FL  ISCA TYR Elite Showcase C",="4/12/2019",="Edwardsville YMCA",="OZ",="",="933",="18",="Yes"
="94","Hatcher, Max",="100",="139849403",="100 FL SCY",="13",="55.18",="55.18",="""AAA""",="2019 GU TWST SC TAGS Champs",="3/8/2019",="North Texas Nadadores",="NT",="",="828",="18",="Yes"
="94","Hatcher, Max",="100",="135882213",="100 FL SCY",="12",="55.18",="55.18",="""AAAA""",="2018 NT COR CLASSIC INVITATION",="12/1/2018",="North Texas Nadadores",="NT",="",="932",="18",="Yes"
="96","Bragan-Fitzgerald, Franco",="100",="139955762",="100 FL SCY",="13",="55.23",="55.23",="""AAA""",="2019 CA SCS 14-UN SCY JOS",="3/16/2019",="San Luis Obispo Swim Club",="CA",="",="826",="18",="Yes"
="96","Lee, Charles",="100",="140123810",="100 FL SCY",="13",="55.23",="55.23",="""AAA""",="2019 PN NW Region SC Age Group Championships",="3/24/2019",="Issaquah Swim Team",="PN",="",="826",="18",="Yes"
="98","McMullan, Thackston",="100",="140573276",="100 FL SCY",="13",="55.24",="55.24",="""AAA""",="2019 NCSA Age Group Swimming C",="3/29/2019",="Cincinnati Marlins",="OH",="",="825",="18",="Yes"
="99","Jacobs, Chad",="100",="138716145",="100 FL SCY",="13",="55.26",="55.26",="""AAA""",="2019 NC SC AG Champs",="2/15/2019",="TAC Titans",="NC",="",="825",="18",="Yes"
="100","Winkler, Kaii",="100",="139986752",="100 FL SCY",="12",="55.31",="55.31",="""AAAA""",="2019 FG Junior Olympics - CSSC",="3/15/2019",="Eagle Aquatics",="FG",="",="928",="18",="Yes"
="101","Groves, Riley",="100",="133208648",="100 FL SCY",="13",="55.34",="55.34",="""AAA""",="2018 SE Ricky Hui Intrasquad ",="9/22/2018",="Huntsville Swim Association",="SE",="",="821",="18",="Yes"
="102","Nattrass, Tyler",="100",="140094475",="100 FL SCY",="13",="55.35",="55.35",="""AAA""",="2019 SN SWAGR",="3/24/2019",="Northern Sierra Swimming",="SN",="",="821",="18",="Yes"
="103","Malloy, Kyle",="100",="140572985",="100 FL SCY",="13",="55.39",="55.39",="""AAA""",="2019 NCSA Age Group Swimming C",="3/29/2019",="92nd Street Flying Dolphins",="MR",="",="819",="18",="Yes"
="104","Santana, Eduardo",="100",="139724120",="100 FL SCY",="13",="55.40",="55.40",="""AAA""",="2019 MR Metro SCY Junior Olympics",="3/10/2019",="Long Island Aquatic Club",="MR",="",="818",="18",="Yes"
="104","Zawodny, Adler",="100",="139440950",="100 FL SCY",="13",="55.40",="55.40",="""AAA""",="2019 MA YY SC Junior Olympic Age Group Champs",="3/1/2019",="Blue Eagle Swimming",="MA",="",="818",="18",="Yes"
="106","Klym, Aaron",="100",="140123583",="100 FL SCY",="13",="55.41",="55.41",="""AAA""",="2019 PN NW Region SC Age Group Championships",="3/24/2019",="Bellevue Club Swim Team",="PN",="",="818",="18",="Yes"
="107","Ninke, Jager",="100",="139710368",="100 FL SCY",="13",="55.42",="55.42",="""AAA""",="2019 LE Age Group Champ",="3/9/2019",="Vacationland Swim Club",="LE",="",="818",="18",="Yes"
="108","Fourzon, Erik",="100",="136482277",="100 FL SCY",="13",="55.43",="55.43",="""AAA""",="2018 SI Winter Age Group Championships",="12/14/2018",="Beach Swim Club",="CA",="",="817",="18",="Yes"
="109","Lee, Matthew",="100",="139958137",="100 FL SCY",="12",="55.44",="55.44",="""AAAA""",="2019 CA SCS 14-UN SCY JOS",="3/16/2019",="Cerritos Aquatic Club",="CA",="",="923",="18",="Yes"
="110","Smith, Sam",="100",="136821636",="100 FL SCY",="13",="55.47",="55.47",="""AAA""",="2019 IN Mid States All Star Champ",="1/5/2019",="Indian Creek Aquatic Club",="IN",="",="815",="18",="Yes"
="111","Bogle, Nick",="100",="135578447",="100 FL SCY",="13",="55.48",="55.48",="""AAA""",="2018 SE Meet of Champs Hosted",="11/30/2018",="Manchester Makos Swim Team",="SE",="",="815",="18",="Yes"
="111","Turner, Mason",="100",="140368457",="100 FL SCY",="12",="55.48",="55.48",="""AAAA""",="2019 PC Far Western Championships",="4/4/2019",="Eastern Iowa Swim Federation",="IA",="",="921",="18",="Yes"
="113","Gallagher, Alex",="100",="140570874",="100 FL SCY",="13",="55.49",="55.49",="""AAA""",="2019 NCSA Age Group Swimming C",="3/29/2019",="Hudson Explorer Aquatic",="LE",="",="815",="18",="Yes"
="114","Gelinas, Paul",="100",="140122688",="100 FL SCY",="13",="55.50",="55.50",="""AAA""",="2019 PN NW Region SC Age Group Championships",="3/24/2019",="Seattle Metropolitan Aquatic Club",="PN",="",="814",="18",="Yes"
="114","Henkel, Brayden",="100",="139909696",="100 FL SCY",="13",="55.50",="55.50",="""AAA""",="2019 AD Adirondack Gold Short Course ",="3/15/2019",="Clifton Park-Halfmoon Piranhas",="AD",="",="814",="18",="Yes"
="114","Osio, Riccardo",="100",="139850607",="100 FL SCY",="12",="55.50",="55.50",="""AAAA""",="2019 GU TWST SC TAGS Champs",="3/9/2019",="Lakeside Aquatic Club",="NT",="Yes",="921",="18",="Yes"
="117","D'Aloisio, Nathaniel",="100",="136077194",="100 FL SCY",="13",="55.51",="55.51",="""AAA""",="2018 CA GWSC/SCS WAG",="12/9/2018",="Lakewood Aquatics",="CA",="",="814",="18",="Yes"
="118","Vadakkan, Siddhant",="100",="140014870",="100 FL SCY",="13",="55.52",="55.52",="""AAA""",="2019 MA AP NJ YMCA 13 & O States",="3/10/2019",="Ridgewood YMCA",="NJ",="",="813",="18",="Yes"
="119","Tsai, Alvin",="100",="135049027",="100 FL SCY",="13",="55.53",="55.53",="""AAA""",="2018 MR LIAC Thanksgiving Invitational",="11/17/2018",="Long Island Aquatic Club",="MR",="",="813",="18",="Yes"
="120","Brames, Carter",="100",="139769659",="100 FL SCY",="13",="55.54",="55.54",="""AAA""",="2019 IN Age Group State",="3/9/2019",="Riviera Swim Club",="IN",="",="812",="18",="Yes"
="121","Cruz, Oscar",="100",="136077123",="100 FL SCY",="12",="55.56",="55.56",="""AAAA""",="2018 CA GWSC/SCS WAG",="12/7/2018",="Whittier Aquatic Club",="CA",="",="919",="18",="Yes"
="122","Scalzi, Matthew",="100",="140400970",="100 FL SCY",="13",="55.57",="55.57",="""AAA""",="2019 GA Northeast Divisional Cham",="3/30/2019",="Summit Swimming",="GA",="",="811",="18",="Yes"
="123","Miles, Wes",="100",="139523547",="100 FL SCY",="13",="55.58",="55.58",="""AAA""",="2019 GU PLAT/FCST Champs III ",="3/3/2019",="Cypress Fairbanks Swim Club",="GU",="",="811",="18",="Yes"
="124","Xu, Nathan",="100",="140126106",="100 FL SCY",="12",="55.59",="55.59",="""AAAA""",="2019 PN NW Region SC Age Group Championships",="3/24/2019",="Bellevue Club Swim Team",="PN",="",="917",="18",="Yes"
="125","Caswell, Lucas",="100",="140382689",="100 FL SCY",="12",="55.60",="55.60",="""AAAA""",="2019 CA AP ISCA Elite Showcase",="4/5/2019",="Club Wolverine",="MI",="",="917",="18",="Yes"
="126","Brown, Logan",="100",="136501532",="100 FL SCY",="13",="55.61",="55.61",="""AAA""",="2018 GU AGS Age Group Champs",="12/15/2018","First Colony Swim Team, Inc.",="GU",="",="809",="18",="Yes"
="127","Stein, Nate",="100",="140103861",="100 FL SCY",="13",="55.65",="55.65",="""AAA""",="2019 KY 13 & Over SCY C",="3/23/2019",="Southern Kentucky Swim Club",="KY",="",="808",="18",="Yes"
="128","Giunta, Noah",="100",="140455158",="100 FL SCY",="13",="55.66",="55.66",="""AAA""",="2019 MR AP Suffolk County Championship",="4/13/2019",="Three Village Swim Club",="MR",="",="807",="18",="Yes"
